Provinsi,Tanggal,Curah_Hujan_mm
Kalimantan Timur,2025-09-27,11.982216199475625
Lampung,2025-09-27,1.5645295224538909
Nusa Tenggara Barat,2025-09-27,2.746771912889561
Nusa Tenggara Timur,2025-09-27,0.9289096618106272
Sulawesi Tengah,2025-09-27,18.16016848519441
Sulawesi Tenggara,2025-09-27,5.14510722597387
Sumatera Barat,2025-09-27,13.255765976393956
Sumatera Utara,2025-09-27,10.516956247344666
Maluku,2025-09-28,1.3281358092044466
Maluku Utara,2025-09-28,1.604153006688056
Kepulauan Bangka Belitung,2025-09-28,6.125903942651043
Banten,2025-09-28,8.417934776273334
Gorontalo,2025-09-28,0.00027332582600533324
Papua Barat,2025-09-28,0.2743221072122664
Jawa Barat,2025-09-28,2.9325014475246163
Papua,2025-09-28,0.8504722546670443
Sulawesi Utara,2025-09-28,0.4431482919498137
Sumatera Selatan,2025-09-28,10.806418538360354
Kepulauan Riau,2025-09-28,4.410477815050325
Riau,2025-09-28,14.873332989782286
Sulawesi Barat,2025-09-28,7.175856094256557
Sulawesi Selatan,2025-09-28,10.33299453201164
Aceh,2025-09-28,11.659111746591051
Bali,2025-09-28,0.0
DI Yogyakarta,2025-09-28,0.0
DKI Jakarta,2025-09-28,0.0
Jambi,2025-09-28,17.7572417529505
Jawa Tengah,2025-09-28,2.6598604185212547
Jawa Timur,2025-09-28,0.0812236663473849
Kalimantan Barat,2025-09-28,16.230800118594743
Kalimantan Selatan,2025-09-28,5.998455164650195
Kalimantan Tengah,2025-09-28,11.346109173503242
Kalimantan Timur,2025-09-28,5.131984726903852
Lampung,2025-09-28,5.390482306932526
Nusa Tenggara Barat,2025-09-28,0.0268321452085369
Nusa Tenggara Timur,2025-09-28,2.2878932234410847
Sulawesi Tengah,2025-09-28,2.6764942003577947
Sulawesi Tenggara,2025-09-28,3.961432210192505
Sumatera Barat,2025-09-28,13.183900868406887
Sumatera Utara,2025-09-28,9.40128841892005
Maluku,2025-09-29,0.567517225985136
Maluku Utara,2025-09-29,0.0
Kepulauan Bangka Belitung,2025-09-29,19.22471624889689
Banten,2025-09-29,20.52505402170708
Gorontalo,2025-09-29,1.045843275168777
Papua Barat,2025-09-29,0.0988227092150211
Jawa Barat,2025-09-29,28.720806172436948
Papua,2025-09-29,4.304285831958583
Sulawesi Utara,2025-09-29,0.1071867385620124
Sumatera Selatan,2025-09-29,13.157111182801676
Kepulauan Riau,2025-09-29,8.842002284948103
Riau,2025-09-29,1.6326704166062942
Sulawesi Barat,2025-09-29,4.204989070029954
Sulawesi Selatan,2025-09-29,2.573118738672425
Aceh,2025-09-29,7.897861603626477
Bali,2025-09-29,34.5354284006046
DI Yogyakarta,2025-09-29,15.033222788046482
DKI Jakarta,2025-09-29,13.970357842040718
Jambi,2025-09-29,6.201565612136191
Jawa Tengah,2025-09-29,27.62914378570043
Jawa Timur,2025-09-29,12.832614287717412
Kalimantan Barat,2025-09-29,8.514673576128192
Kalimantan Selatan,2025-09-29,12.207477612872756
Kalimantan Tengah,2025-09-29,17.989016585207082
Kalimantan Timur,2025-09-29,5.345552772449841
Lampung,2025-09-29,13.369332906627756
Nusa Tenggara Barat,2025-09-29,21.76861654985353
Nusa Tenggara Timur,2025-09-29,3.403938371083756
Sulawesi Tengah,2025-09-29,1.430623132491004
Sulawesi Tenggara,2025-09-29,0.1348840295089456
Sumatera Barat,2025-09-29,0.5689212370060954
Sumatera Utara,2025-09-29,9.081662422223896
Maluku,2025-09-30,1.5258024116896756
Maluku Utara,2025-09-30,0.0244025848789672
Kepulauan Bangka Belitung,2025-09-30,3.603282670182855
Banten,2025-09-30,17.176666419355158
Gorontalo,2025-09-30,0.00024099745703456708
Papua Barat,2025-09-30,22.02560926791168
Jawa Barat,2025-09-30,16.74217670848031
Papua,2025-09-30,9.6873915502983
Sulawesi Utara,2025-09-30,0.0293862914509179
Sumatera Selatan,2025-09-30,8.659668079873088
Kepulauan Riau,2025-09-30,3.17692290436026
Riau,2025-09-30,1.1243067559879965
Sulawesi Barat,2025-09-30,0.1485468337909619
Sulawesi Selatan,2025-09-30,0.2030290614384674
Aceh,2025-09-30,3.6612864844542754
Bali,2025-09-30,8.679270002024026
DI Yogyakarta,2025-09-30,15.593975370825826
DKI Jakarta,2025-09-30,1.6731333621692468
Jambi,2025-09-30,4.682214765063041
Jawa Tengah,2025-09-30,15.88545048395483
Jawa Timur,2025-09-30,11.360685490891708
Kalimantan Barat,2025-09-30,6.024633546434428
Kalimantan Selatan,2025-09-30,5.502277833012138
Kalimantan Tengah,2025-09-30,5.673621506105182
Kalimantan Timur,2025-09-30,5.302606064323646
Lampung,2025-09-30,17.547946131289123
Nusa Tenggara Barat,2025-09-30,4.860594805485354
Nusa Tenggara Timur,2025-09-30,2.4945839341884675
Sulawesi Tengah,2025-09-30,0.049438234215135
Sulawesi Tenggara,2025-09-30,0.0
Sumatera Barat,2025-09-30,2.150144339009993
Sumatera Utara,2025-09-30,4.280039729603216
Maluku,2025-10-01,7.292406516889705
Maluku Utara,2025-10-01,9.781720419853942
Kepulauan Bangka Belitung,2025-10-01,3.5911289761083847
Banten,2025-10-01,14.038523497956886
Gorontalo,2025-10-01,9.550362346590468
Papua Barat,2025-10-01,17.89645663494645
Jawa Barat,2025-10-01,12.865008932485813
Papua,2025-10-01,15.709345698388802
Sulawesi Utara,2025-10-01,3.756112480921657
Sumatera Selatan,2025-10-01,13.161453358881095
Kepulauan Riau,2025-10-01,3.83592220773736
Riau,2025-10-01,9.624344868328087
Sulawesi Barat,2025-10-01,0.1298082446859963
Sulawesi Selatan,2025-10-01,0.0054697192637696
Aceh,2025-10-01,10.441831052880213
Bali,2025-10-01,1.9863892524053472
DI Yogyakarta,2025-10-01,7.358693406249845
DKI Jakarta,2025-10-01,0.5566116633598054
Jambi,2025-10-01,11.313042669856396
Jawa Tengah,2025-10-01,5.311691622353068
Jawa Timur,2025-10-01,3.919815352015936
Kalimantan Barat,2025-10-01,1.3094187548784355
Kalimantan Selatan,2025-10-01,6.736322442235379
Kalimantan Tengah,2025-10-01,5.885860908958061
Kalimantan Timur,2025-10-01,1.780081226210672
Lampung,2025-10-01,14.279736385022598
Nusa Tenggara Barat,2025-10-01,0.8395599428460114
Nusa Tenggara Timur,2025-10-01,0.0153781717503537
Sulawesi Tengah,2025-10-01,1.6815717291004224
Sulawesi Tenggara,2025-10-01,0.0
Sumatera Barat,2025-10-01,9.932373659261213
Sumatera Utara,2025-10-01,9.79718208714418
Maluku,2025-10-02,2.2382032889059387
Maluku Utara,2025-10-02,15.673064080704972
Kepulauan Bangka Belitung,2025-10-02,15.730796963719936
Banten,2025-10-02,27.706028124990244
Gorontalo,2025-10-02,2.484383646047603
Papua Barat,2025-10-02,7.381112329982604
Jawa Barat,2025-10-02,27.20067132637577
Papua,2025-10-02,16.208631112831018
Sulawesi Utara,2025-10-02,16.81967610471628
Sumatera Selatan,2025-10-02,14.40658758411519
Kepulauan Riau,2025-10-02,13.67034282975244
Riau,2025-10-02,6.623874164944311
Sulawesi Barat,2025-10-02,0.011755738873583
Sulawesi Selatan,2025-10-02,0.1544309749216915
Aceh,2025-10-02,4.268596141346109
Bali,2025-10-02,0.0
DI Yogyakarta,2025-10-02,2.991933042107524
DKI Jakarta,2025-10-02,12.410936544618671
Jambi,2025-10-02,8.416460912716772
Jawa Tengah,2025-10-02,3.1197834484420466
Jawa Timur,2025-10-02,1.1803086991431555
Kalimantan Barat,2025-10-02,5.392900539964301
Kalimantan Selatan,2025-10-02,0.0
Kalimantan Tengah,2025-10-02,0.5171400908788181
Kalimantan Timur,2025-10-02,4.667850565600429
Lampung,2025-10-02,14.749661063751386
Nusa Tenggara Barat,2025-10-02,0.0
Nusa Tenggara Timur,2025-10-02,0.1725450728108611
Sulawesi Tengah,2025-10-02,2.079645091513966
Sulawesi Tenggara,2025-10-02,2.5299502773939533e-05
Sumatera Barat,2025-10-02,9.405993821904575
Sumatera Utara,2025-10-02,5.124596810024187
Maluku,2025-10-03,3.0998699089554007
Maluku Utara,2025-10-03,2.704528244142714
Kepulauan Bangka Belitung,2025-10-03,1.7698075906183164
Banten,2025-10-03,9.178754515614049
Gorontalo,2025-10-03,21.57719934199476
Papua Barat,2025-10-03,5.531618790883337
Jawa Barat,2025-10-03,17.386878407481507
Papua,2025-10-03,5.543375459710991
Sulawesi Utara,2025-10-03,12.814354017990787
Sumatera Selatan,2025-10-03,2.722027453345875
Kepulauan Riau,2025-10-03,10.7246317332706
Riau,2025-10-03,10.069387930858166
Sulawesi Barat,2025-10-03,8.370160238422491
Sulawesi Selatan,2025-10-03,2.723466058365936
Aceh,2025-10-03,10.487081447638351
Bali,2025-10-03,0.0
DI Yogyakarta,2025-10-03,0.8400732376316633
DKI Jakarta,2025-10-03,9.636731165876048
Jambi,2025-10-03,1.1049272916774802
Jawa Tengah,2025-10-03,5.853646375542625
Jawa Timur,2025-10-03,0.1601171320078119
Kalimantan Barat,2025-10-03,4.377794644555895
Kalimantan Selatan,2025-10-03,28.980224750840826
Kalimantan Tengah,2025-10-03,13.806425095291608
Kalimantan Timur,2025-10-03,10.58869986602668
Lampung,2025-10-03,1.1645519100845942
Nusa Tenggara Barat,2025-10-03,0.048154988436052
Nusa Tenggara Timur,2025-10-03,0.128493668310811
Sulawesi Tengah,2025-10-03,11.007752958666762
Sulawesi Tenggara,2025-10-03,0.3503035900232161
Sumatera Barat,2025-10-03,7.704167617124728
Sumatera Utara,2025-10-03,12.966560648546482
Maluku,2025-10-04,3.012334204449957
Maluku Utara,2025-10-04,4.938243136134393
Kepulauan Bangka Belitung,2025-10-04,2.290013040777482
Banten,2025-10-04,4.83813801735197
Gorontalo,2025-10-04,15.046232474609498
Papua Barat,2025-10-04,10.14031362988184
Jawa Barat,2025-10-04,1.344236761437965
Papua,2025-10-04,7.064824489952077
Sulawesi Utara,2025-10-04,10.315422215016746
Sumatera Selatan,2025-10-04,3.734861596400167
Kepulauan Riau,2025-10-04,10.838380786723375
Riau,2025-10-04,0.4233869237442706
Sulawesi Barat,2025-10-04,5.0031653978996085
Sulawesi Selatan,2025-10-04,4.015684299841983
Aceh,2025-10-04,5.394134363441336
Bali,2025-10-04,0.0452401091632509
DI Yogyakarta,2025-10-04,0.0695659609230737
DKI Jakarta,2025-10-04,1.9951504587845523
Jambi,2025-10-04,4.0786791860207545
Jawa Tengah,2025-10-04,1.109790616214937
Jawa Timur,2025-10-04,2.4079382058546845
Kalimantan Barat,2025-10-04,16.46766936256555
Kalimantan Selatan,2025-10-04,14.210070701931157
Kalimantan Tengah,2025-10-04,17.208506251114265
Kalimantan Timur,2025-10-04,16.385860262850684
Lampung,2025-10-04,0.6676902082048348
Nusa Tenggara Barat,2025-10-04,0.0016237658702748
Nusa Tenggara Timur,2025-10-04,0.05062675817789
Sulawesi Tengah,2025-10-04,5.943912057065422
Sulawesi Tenggara,2025-10-04,0.3980257664536889
Sumatera Barat,2025-10-04,2.3468403341068798
Sumatera Utara,2025-10-04,0.6556189172672409
Maluku,2025-10-05,10.032818166067663
Maluku Utara,2025-10-05,25.826150124015943
Kepulauan Bangka Belitung,2025-10-05,4.792907760365064
Banten,2025-10-05,6.876389366893001
Gorontalo,2025-10-05,15.643697801001188
Papua Barat,2025-10-05,18.843956738626584
Jawa Barat,2025-10-05,7.551044214317414
Papua,2025-10-05,17.190421732360623
Sulawesi Utara,2025-10-05,24.6049163989044
Sumatera Selatan,2025-10-05,3.639724800891874
Kepulauan Riau,2025-10-05,7.645236847488393
Riau,2025-10-05,8.397028176356539
Sulawesi Barat,2025-10-05,3.0746343321642726
Sulawesi Selatan,2025-10-05,10.053177574777251
Aceh,2025-10-05,2.3027992373125232
Bali,2025-10-05,0.0005061854987376868
DI Yogyakarta,2025-10-05,4.877077292337729
DKI Jakarta,2025-10-05,0.43199210242317
Jambi,2025-10-05,8.588390212493808
Jawa Tengah,2025-10-05,8.964511674952792
Jawa Timur,2025-10-05,0.6071813102149883
Kalimantan Barat,2025-10-05,5.758646741481755
Kalimantan Selatan,2025-10-05,4.781310901834942
Kalimantan Tengah,2025-10-05,10.879213101983362
Kalimantan Timur,2025-10-05,16.745525399424906
Lampung,2025-10-05,3.9129523606423735
Nusa Tenggara Barat,2025-10-05,0.4958418665237502
Nusa Tenggara Timur,2025-10-05,0.3895714484887657
Sulawesi Tengah,2025-10-05,15.057378344230363
Sulawesi Tenggara,2025-10-05,6.745985157830127
Sumatera Barat,2025-10-05,5.864114433672623
Sumatera Utara,2025-10-05,4.576444329229261
Maluku,2025-10-06,8.969778863818744
Maluku Utara,2025-10-06,22.28642756141416
Kepulauan Bangka Belitung,2025-10-06,23.20505653184074
Banten,2025-10-06,1.692344764701988
Gorontalo,2025-10-06,15.1784525732287
Papua Barat,2025-10-06,15.094694592162726
Jawa Barat,2025-10-06,2.7437154184131787
Papua,2025-10-06,8.839443446660463
Sulawesi Utara,2025-10-06,39.54927875035949
Sumatera Selatan,2025-10-06,21.764539899634578
Kepulauan Riau,2025-10-06,5.441399008078874
Riau,2025-10-06,5.9590381156201575
Sulawesi Barat,2025-10-06,6.284683539673113
Sulawesi Selatan,2025-10-06,1.4705331845565863
Aceh,2025-10-06,14.050558649106916
Bali,2025-10-06,2.23641537273464
DI Yogyakarta,2025-10-06,3.045354936888814
DKI Jakarta,2025-10-06,0.8310246968185948
Jambi,2025-10-06,20.71286166030956
Jawa Tengah,2025-10-06,4.578294022606801
Jawa Timur,2025-10-06,4.680389315129073
Kalimantan Barat,2025-10-06,11.66915757821534
Kalimantan Selatan,2025-10-06,4.791504291831085
Kalimantan Tengah,2025-10-06,5.728816107787408
Kalimantan Timur,2025-10-06,15.524211713484757
Lampung,2025-10-06,11.527560646459577
Nusa Tenggara Barat,2025-10-06,0.7151120979124783
Nusa Tenggara Timur,2025-10-06,0.0117234573943213
Sulawesi Tengah,2025-10-06,7.415476381762549
Sulawesi Tenggara,2025-10-06,1.1762445047415475
Sumatera Barat,2025-10-06,5.221035241138591
Sumatera Utara,2025-10-06,7.679541539128365
Maluku,2025-10-07,6.367250804406599
Maluku Utara,2025-10-07,11.2899164238004
Kepulauan Bangka Belitung,2025-10-07,7.818115593246061
Banten,2025-10-07,29.069719526049717
Gorontalo,2025-10-07,1.6578527964029504
Papua Barat,2025-10-07,14.302806690605554
Jawa Barat,2025-10-07,9.961545701565324
Papua,2025-10-07,13.658476659224284
Sulawesi Utara,2025-10-07,8.102297671291897
Sumatera Selatan,2025-10-07,13.360033069751909
Kepulauan Riau,2025-10-07,8.375037299298233
Riau,2025-10-07,5.181379467619457
Sulawesi Barat,2025-10-07,0.871616394308821
Sulawesi Selatan,2025-10-07,0.0366712658309386
Aceh,2025-10-07,4.170138237103921
Bali,2025-10-07,0.7523555140882229
DI Yogyakarta,2025-10-07,1.1396500898615716
DKI Jakarta,2025-10-07,6.3010446013655645
Jambi,2025-10-07,2.395979241799581
Jawa Tengah,2025-10-07,2.0221791217751264
Jawa Timur,2025-10-07,0.7662696462698073
Kalimantan Barat,2025-10-07,8.995357593414479
Kalimantan Selatan,2025-10-07,1.0483572589551329
Kalimantan Tengah,2025-10-07,6.759068390016913
Kalimantan Timur,2025-10-07,6.595810007234816
Lampung,2025-10-07,17.322739175158155
Nusa Tenggara Barat,2025-10-07,0.0290018466613647
Nusa Tenggara Timur,2025-10-07,0.1108298445655299
Sulawesi Tengah,2025-10-07,2.021816573346037
Sulawesi Tenggara,2025-10-07,0.1648087290928848
Sumatera Barat,2025-10-07,1.1572167268543456
Sumatera Utara,2025-10-07,7.789124363290536
Maluku,2025-10-08,23.39072504048881
Maluku Utara,2025-10-08,19.4024084882138
Kepulauan Bangka Belitung,2025-10-08,2.1590753014711086
Banten,2025-10-08,1.4558216390853238
Gorontalo,2025-10-08,0.9970762603423144
Papua Barat,2025-10-08,32.09236099775548
Jawa Barat,2025-10-08,1.2530502575978095
Papua,2025-10-08,10.954284225114645
Sulawesi Utara,2025-10-08,6.642640529863506
Sumatera Selatan,2025-10-08,1.85243580239462
Kepulauan Riau,2025-10-08,10.536068107016552
Riau,2025-10-08,6.230235146144685
Sulawesi Barat,2025-10-08,0.3568456141370777
Sulawesi Selatan,2025-10-08,0.5908874057505599
Aceh,2025-10-08,6.887338409701755
Bali,2025-10-08,2.240110432025292
DI Yogyakarta,2025-10-08,0.2562120329089143
DKI Jakarta,2025-10-08,1.9147656230239376
Jambi,2025-10-08,4.022636076792237
Jawa Tengah,2025-10-08,0.2588708829430746
Jawa Timur,2025-10-08,0.2307716320941684
Kalimantan Barat,2025-10-08,8.025635779469809
Kalimantan Selatan,2025-10-08,0.0307161310095682
Kalimantan Tengah,2025-10-08,1.3967374895067757
Kalimantan Timur,2025-10-08,6.094131749005486
Lampung,2025-10-08,1.3737847720589595
Nusa Tenggara Barat,2025-10-08,0.4248183847613567
Nusa Tenggara Timur,2025-10-08,0.5444533987861907
Sulawesi Tengah,2025-10-08,2.4092404849876434
Sulawesi Tenggara,2025-10-08,1.0252639266510897
Sumatera Barat,2025-10-08,1.3384659131399357
Sumatera Utara,2025-10-08,8.822860315500783
Maluku,2025-10-09,8.78702614093362
Maluku Utara,2025-10-09,21.835247581469662
Kepulauan Bangka Belitung,2025-10-09,0.8459434797887294
Banten,2025-10-09,0.5307036777083756
Gorontalo,2025-10-09,1.868620700553322
Papua Barat,2025-10-09,3.334148140979117
Jawa Barat,2025-10-09,0.3012028125509784
Papua,2025-10-09,7.718766254995461
Sulawesi Utara,2025-10-09,7.041549105215239
Sumatera Selatan,2025-10-09,1.1053120840966046
Kepulauan Riau,2025-10-09,12.557561219402526
Riau,2025-10-09,11.498442002301935
Sulawesi Barat,2025-10-09,0.3231724560676905
Sulawesi Selatan,2025-10-09,0.4289406913781167
Aceh,2025-10-09,6.326969080221193
Bali,2025-10-09,0.1575164402202576
DI Yogyakarta,2025-10-09,0.5267939070880754
DKI Jakarta,2025-10-09,0.2024609781618921
Jambi,2025-10-09,1.8275127154484223
Jawa Tengah,2025-10-09,0.2695992534019435
Jawa Timur,2025-10-09,0.3522503443280783
Kalimantan Barat,2025-10-09,1.022554817611457
Kalimantan Selatan,2025-10-09,0.0172888166860269
Kalimantan Tengah,2025-10-09,0.0208189244172601
Kalimantan Timur,2025-10-09,2.2907555539924656
Lampung,2025-10-09,1.6838846620741257
Nusa Tenggara Barat,2025-10-09,0.3629682777697504
Nusa Tenggara Timur,2025-10-09,0.970649691248008
Sulawesi Tengah,2025-10-09,2.975965072763714
Sulawesi Tenggara,2025-10-09,6.250518035408811
Sumatera Barat,2025-10-09,8.344649252392962
Sumatera Utara,2025-10-09,13.468833801943928
Maluku,2025-10-10,5.5717198428672265
Maluku Utara,2025-10-10,9.627540943881831
Kepulauan Bangka Belitung,2025-10-10,1.7212505937552165
Banten,2025-10-10,3.511814562831057
Gorontalo,2025-10-10,11.533411214153633
Papua Barat,2025-10-10,6.680227637820328
Jawa Barat,2025-10-10,4.78109276047108
Papua,2025-10-10,21.866608774411347
Sulawesi Utara,2025-10-10,12.623161191568546
Sumatera Selatan,2025-10-10,5.0793644259254815
Kepulauan Riau,2025-10-10,2.03939181140856
Riau,2025-10-10,7.944848881745208
Sulawesi Barat,2025-10-10,3.4202632837165234
Sulawesi Selatan,2025-10-10,8.999507563621421
Aceh,2025-10-10,12.031250616029606
Bali,2025-10-10,2.465530506402611
DI Yogyakarta,2025-10-10,2.005030261370089
DKI Jakarta,2025-10-10,3.479687100948907
Jambi,2025-10-10,4.218086954867997
Jawa Tengah,2025-10-10,2.7673348638998907
Jawa Timur,2025-10-10,1.7592677610094922
Kalimantan Barat,2025-10-10,1.0607427700173926
Kalimantan Selatan,2025-10-10,1.502515239870469
Kalimantan Tengah,2025-10-10,0.3893767748354812
Kalimantan Timur,2025-10-10,4.727904139928181
Lampung,2025-10-10,3.5954081558795745
Nusa Tenggara Barat,2025-10-10,4.09211339273409
Nusa Tenggara Timur,2025-10-10,7.357182806230313
Sulawesi Tengah,2025-10-10,11.104660585092915
Sulawesi Tenggara,2025-10-10,18.371274112024405
Sumatera Barat,2025-10-10,4.539846524123513
Sumatera Utara,2025-10-10,12.866844335875522
Maluku,2025-10-11,1.2363370291578926
Maluku Utara,2025-10-11,0.6938135088799188
Kepulauan Bangka Belitung,2025-10-11,0.9750628422544312
Banten,2025-10-11,0.1000904426170008
Gorontalo,2025-10-11,4.532319506198714
Papua Barat,2025-10-11,14.697752658252869
Jawa Barat,2025-10-11,0.6533958521105216
Papua,2025-10-11,15.773985572820695
Sulawesi Utara,2025-10-11,2.7504923828675936
Sumatera Selatan,2025-10-11,0.5150080204512689
Kepulauan Riau,2025-10-11,3.594147063618332
Riau,2025-10-11,7.882881122689922
Sulawesi Barat,2025-10-11,10.803066839065892
Sulawesi Selatan,2025-10-11,5.44133121651383
Aceh,2025-10-11,24.651089623745836
Bali,2025-10-11,2.3279491896607847
DI Yogyakarta,2025-10-11,0.4601589241772146
DKI Jakarta,2025-10-11,0.0
Jambi,2025-10-11,1.334921040105269
Jawa Tengah,2025-10-11,0.1558615167796034
Jawa Timur,2025-10-11,1.6409318884385582
Kalimantan Barat,2025-10-11,8.74269496749966
Kalimantan Selatan,2025-10-11,1.4999711719157611
Kalimantan Tengah,2025-10-11,12.438059520457738
Kalimantan Timur,2025-10-11,2.558165977213112
Lampung,2025-10-11,0.4176457204212651
Nusa Tenggara Barat,2025-10-11,1.7675398764877552
Nusa Tenggara Timur,2025-10-11,0.6023960184236072
Sulawesi Tengah,2025-10-11,4.728999523480696
Sulawesi Tenggara,2025-10-11,0.5737867512245536
Sumatera Barat,2025-10-11,10.083564312914069
Sumatera Utara,2025-10-11,23.177435574884857
Maluku,2025-10-12,0.5919085085903187
Maluku Utara,2025-10-12,2.1481251783479927
Kepulauan Bangka Belitung,2025-10-12,15.79686599769212
Banten,2025-10-12,2.5125229573370613
Gorontalo,2025-10-12,0.6986946767919641
Papua Barat,2025-10-12,4.006788174396581
Jawa Barat,2025-10-12,15.888312799305432
Papua,2025-10-12,5.811939877278537
Sulawesi Utara,2025-10-12,0.7252676197660326
Sumatera Selatan,2025-10-12,4.695352778240004
Kepulauan Riau,2025-10-12,22.02283559201457
Riau,2025-10-12,11.302737940964164
Sulawesi Barat,2025-10-12,0.4483574956732541
Sulawesi Selatan,2025-10-12,0.006898866294522
Aceh,2025-10-12,7.0440163436027134
Bali,2025-10-12,0.1161333471592074
DI Yogyakarta,2025-10-12,1.9948246138537231
DKI Jakarta,2025-10-12,0.0013076051157126
Jambi,2025-10-12,3.573175818706647
Jawa Tengah,2025-10-12,6.500480202233756
Jawa Timur,2025-10-12,1.6874920004487133
Kalimantan Barat,2025-10-12,32.52527361893714
Kalimantan Selatan,2025-10-12,7.971884587293465
Kalimantan Tengah,2025-10-12,11.871609985783367
Kalimantan Timur,2025-10-12,6.886865180678544
Lampung,2025-10-12,0.5204956700639721
Nusa Tenggara Barat,2025-10-12,0.7288050359533826
Nusa Tenggara Timur,2025-10-12,0.9038005659352842
Sulawesi Tengah,2025-10-12,0.5724928143294719
Sulawesi Tenggara,2025-10-12,1.0022904157136088
Sumatera Barat,2025-10-12,6.271942135141871
Sumatera Utara,2025-10-12,13.047017500080836
Maluku,2025-10-13,2.1792498986556774
Maluku Utara,2025-10-13,2.653955925096019
Kepulauan Bangka Belitung,2025-10-13,4.6500162072204185
Banten,2025-10-13,22.234371300577465
Gorontalo,2025-10-13,5.195119686056462
Papua Barat,2025-10-13,9.036776066478486
Jawa Barat,2025-10-13,31.04363230332853
Papua,2025-10-13,10.033917847949986
Sulawesi Utara,2025-10-13,3.2928594441600896
Sumatera Selatan,2025-10-13,12.826134516766247
Kepulauan Riau,2025-10-13,9.70879721113674
Riau,2025-10-13,4.363690182097671
Sulawesi Barat,2025-10-13,12.68025669831066
Sulawesi Selatan,2025-10-13,9.428544778835665
Aceh,2025-10-13,16.980294906506682
Bali,2025-10-13,0.090211636421576
DI Yogyakarta,2025-10-13,12.637458556280883
DKI Jakarta,2025-10-13,0.0
Jambi,2025-10-13,8.711861588458246
Jawa Tengah,2025-10-13,17.067741194290594
Jawa Timur,2025-10-13,2.5125399964260167
Kalimantan Barat,2025-10-13,12.45833081581527
Kalimantan Selatan,2025-10-13,3.869770703232816
Kalimantan Tengah,2025-10-13,7.483038748775231
Kalimantan Timur,2025-10-13,4.153118687653409
Lampung,2025-10-13,20.13936110148178
Nusa Tenggara Barat,2025-10-13,0.3112270520136378
Nusa Tenggara Timur,2025-10-13,3.226812190808648
Sulawesi Tengah,2025-10-13,3.457891122065856
Sulawesi Tenggara,2025-10-13,0.6156950968114465
Sumatera Barat,2025-10-13,3.8815146058775127
Sumatera Utara,2025-10-13,7.037765742071949
Maluku,2025-10-14,1.6978201775779247
Maluku Utara,2025-10-14,3.743794497296368
Kepulauan Bangka Belitung,2025-10-14,1.4597075182773422
Banten,2025-10-14,15.15881846749477
Gorontalo,2025-10-14,2.309926519132341
Papua Barat,2025-10-14,14.144388139757908
Jawa Barat,2025-10-14,7.005538672819209
Papua,2025-10-14,17.722470323026617
Sulawesi Utara,2025-10-14,6.93961924296369
Sumatera Selatan,2025-10-14,5.058719244280243
Kepulauan Riau,2025-10-14,2.7568988653625093
Riau,2025-10-14,6.2928370729669565
Sulawesi Barat,2025-10-14,8.135355744997318
Sulawesi Selatan,2025-10-14,7.052317400536731
Aceh,2025-10-14,9.656168630382847
Bali,2025-10-14,0.0003507738001837105
DI Yogyakarta,2025-10-14,0.2790305642956436
DKI Jakarta,2025-10-14,0.0
Jambi,2025-10-14,4.929792017007855
Jawa Tengah,2025-10-14,5.347571227031176
Jawa Timur,2025-10-14,1.112168867754029
Kalimantan Barat,2025-10-14,7.558595241461467
Kalimantan Selatan,2025-10-14,4.927027324421266
Kalimantan Tengah,2025-10-14,6.3588072645293
Kalimantan Timur,2025-10-14,2.703386419571819
Lampung,2025-10-14,4.012672949656891
Nusa Tenggara Barat,2025-10-14,4.520831647535603
Nusa Tenggara Timur,2025-10-14,4.127816490219831
Sulawesi Tengah,2025-10-14,4.653750745667583
Sulawesi Tenggara,2025-10-14,1.623636701414065
Sumatera Barat,2025-10-14,7.566770563676969
Sumatera Utara,2025-10-14,12.43500057591174
Maluku,2025-10-15,4.064485368183521
Maluku Utara,2025-10-15,2.136869197456702
Kepulauan Bangka Belitung,2025-10-15,2.6351578765289587
Banten,2025-10-15,18.76422126557421
Gorontalo,2025-10-15,0.2625147631422364
Papua Barat,2025-10-15,7.327720470019414
Jawa Barat,2025-10-15,9.602099629270176
Papua,2025-10-15,13.134136507889249
Sulawesi Utara,2025-10-15,3.4027286853272782
Sumatera Selatan,2025-10-15,1.852497108536356
Kepulauan Riau,2025-10-15,2.502217680901152
Riau,2025-10-15,9.687053502777744
Sulawesi Barat,2025-10-15,1.1066818377097494
Sulawesi Selatan,2025-10-15,0.2427802081659309
Aceh,2025-10-15,12.016714142868429
Bali,2025-10-15,5.262806125564548
DI Yogyakarta,2025-10-15,5.508537438556495
DKI Jakarta,2025-10-15,0.0
Jambi,2025-10-15,4.059175081587128
Jawa Tengah,2025-10-15,17.174430231016327
Jawa Timur,2025-10-15,6.19255369874917
Kalimantan Barat,2025-10-15,10.236016492406485
Kalimantan Selatan,2025-10-15,1.5275418884385208
Kalimantan Tengah,2025-10-15,2.3737051460655905
Kalimantan Timur,2025-10-15,0.9409899840729596
Lampung,2025-10-15,1.2001255731253375
Nusa Tenggara Barat,2025-10-15,0.8385448351923726
Nusa Tenggara Timur,2025-10-15,0.3750338258233295
Sulawesi Tengah,2025-10-15,0.813473400526413
Sulawesi Tenggara,2025-10-15,0.0040334154194125
Sumatera Barat,2025-10-15,4.770070247210712
Sumatera Utara,2025-10-15,10.29247180928918
