Provinsi,Tanggal,Suhu_Celsius
Gorontalo,2024-05-04,24.59780867863994
Papua Barat,2024-05-04,24.949682270828568
Jawa Barat,2024-05-04,24.7104403582214
Papua,2024-05-04,24.59867027433893
Sulawesi Utara,2024-05-04,24.71768969182581
Sumatera Selatan,2024-05-04,26.07811535573232
Kepulauan Riau,2024-05-04,27.399590835530105
Riau,2024-05-04,25.761077929979795
Sulawesi Barat,2024-05-04,22.520236527534497
Sulawesi Selatan,2024-05-04,23.2802410332559
Aceh,2024-05-04,23.895541434622384
Bali,2024-05-04,24.281820295790475
DI Yogyakarta,2024-05-04,25.03987358278073
DKI Jakarta,2024-05-04,27.77082304970765
Jambi,2024-05-04,24.79968602815026
Jawa Tengah,2024-05-04,25.20896455411734
Jawa Timur,2024-05-04,24.99407201939116
Kalimantan Barat,2024-05-04,25.746981905878872
Kalimantan Selatan,2024-05-04,26.52885727503004
Kalimantan Tengah,2024-05-04,26.450540574925217
Kalimantan Timur,2024-05-04,24.827862636388588
Lampung,2024-05-04,26.373081405124974
Nusa Tenggara Barat,2024-05-04,24.992713663843844
Nusa Tenggara Timur,2024-05-04,24.803859089719115
Sulawesi Tengah,2024-05-04,23.099384535410877
Sulawesi Tenggara,2024-05-04,24.096565101502215
Sumatera Barat,2024-05-04,23.800067813232232
Sumatera Utara,2024-05-04,24.571047845011385
Maluku,2024-05-05,25.45685106114837
Maluku Utara,2024-05-05,25.22701786345148
Kepulauan Bangka Belitung,2024-05-05,27.76085899424931
Banten,2024-05-05,26.813604638390657
Gorontalo,2024-05-05,25.23712911946414
Papua Barat,2024-05-05,24.08497033637281
Jawa Barat,2024-05-05,24.61722981017605
Papua,2024-05-05,23.511815675615725
Sulawesi Utara,2024-05-05,25.07837236041169
Sumatera Selatan,2024-05-05,26.525082357080404
Kepulauan Riau,2024-05-05,28.557840933271244
Riau,2024-05-05,27.363292191841172
Sulawesi Barat,2024-05-05,22.899444601234705
Sulawesi Selatan,2024-05-05,23.58350749784524
Aceh,2024-05-05,24.372363279293364
Bali,2024-05-05,24.132336394428705
DI Yogyakarta,2024-05-05,24.915685925275323
DKI Jakarta,2024-05-05,27.67082856265949
Jambi,2024-05-05,26.184977661968947
Jawa Tengah,2024-05-05,24.935840942609257
Jawa Timur,2024-05-05,24.729783018018907
Kalimantan Barat,2024-05-05,25.323686274568868
Kalimantan Selatan,2024-05-05,26.837840014249245
Kalimantan Tengah,2024-05-05,25.99973049047409
Kalimantan Timur,2024-05-05,24.253850481442345
Lampung,2024-05-05,26.53322742489584
Nusa Tenggara Barat,2024-05-05,24.987152996859823
Nusa Tenggara Timur,2024-05-05,24.77931199884681
Sulawesi Tengah,2024-05-05,23.489660302513904
Sulawesi Tenggara,2024-05-05,24.69800783694947
Sumatera Barat,2024-05-05,24.889988010101607
Sumatera Utara,2024-05-05,25.12788230183877
Maluku,2024-05-06,25.164206643962988
Maluku Utara,2024-05-06,25.2384978637188
Kepulauan Bangka Belitung,2024-05-06,27.96942641599579
Banten,2024-05-06,26.690782456325092
Gorontalo,2024-05-06,25.16414980638034
Papua Barat,2024-05-06,24.43787467650792
Jawa Barat,2024-05-06,24.52194341093451
Papua,2024-05-06,23.94813616172692
Sulawesi Utara,2024-05-06,24.90835955964488
Sumatera Selatan,2024-05-06,26.557801737232023
Kepulauan Riau,2024-05-06,28.686890490122376
Riau,2024-05-06,26.99059145437113
Sulawesi Barat,2024-05-06,22.899737294419737
Sulawesi Selatan,2024-05-06,23.745267877707544
Aceh,2024-05-06,23.86967501844931
Bali,2024-05-06,24.33746251572993
DI Yogyakarta,2024-05-06,24.74235774015617
DKI Jakarta,2024-05-06,27.62667062240504
Jambi,2024-05-06,26.054531324823014
Jawa Tengah,2024-05-06,24.88878172240049
Jawa Timur,2024-05-06,24.904196269180662
Kalimantan Barat,2024-05-06,26.912772337583977
Kalimantan Selatan,2024-05-06,27.12573982379913
Kalimantan Tengah,2024-05-06,26.98822623582917
Kalimantan Timur,2024-05-06,25.44834580277113
Lampung,2024-05-06,26.442401174850048
Nusa Tenggara Barat,2024-05-06,25.23146977249929
Nusa Tenggara Timur,2024-05-06,24.99056011645485
Sulawesi Tengah,2024-05-06,23.532308415889787
Sulawesi Tenggara,2024-05-06,24.023840167525154
Sumatera Barat,2024-05-06,24.472885103903945
Sumatera Utara,2024-05-06,25.036363381954327
Maluku,2024-05-07,25.335781169892545
Maluku Utara,2024-05-07,25.53756723549585
Kepulauan Bangka Belitung,2024-05-07,27.47680315727084
Banten,2024-05-07,27.03354227409065
Gorontalo,2024-05-07,25.02196188062131
Papua Barat,2024-05-07,24.14904940952381
Jawa Barat,2024-05-07,24.785579335356157
Papua,2024-05-07,23.501795876568384
Sulawesi Utara,2024-05-07,25.00448176017563
Sumatera Selatan,2024-05-07,26.18866203878389
Kepulauan Riau,2024-05-07,27.79417641882926
Riau,2024-05-07,25.940443107816776
Sulawesi Barat,2024-05-07,23.07177612470786
Sulawesi Selatan,2024-05-07,24.189705839122063
Aceh,2024-05-07,23.744410030486755
Bali,2024-05-07,24.53684517197968
DI Yogyakarta,2024-05-07,25.01346528855297
DKI Jakarta,2024-05-07,27.80925055904976
Jambi,2024-05-07,25.21302287734559
Jawa Tengah,2024-05-07,25.30646658578266
Jawa Timur,2024-05-07,25.382195875475663
Kalimantan Barat,2024-05-07,26.41506417659972
Kalimantan Selatan,2024-05-07,27.3597656085788
Kalimantan Tengah,2024-05-07,27.175911688725964
Kalimantan Timur,2024-05-07,25.32159711198949
Lampung,2024-05-07,26.847130508101
Nusa Tenggara Barat,2024-05-07,25.31243203648568
Nusa Tenggara Timur,2024-05-07,24.97302894881681
Sulawesi Tengah,2024-05-07,23.84363163287156
Sulawesi Tenggara,2024-05-07,25.33142165641278
Sumatera Barat,2024-05-07,24.046369902803445
Sumatera Utara,2024-05-07,24.172353358807317
Maluku,2024-05-08,25.352819378454893
Maluku Utara,2024-05-08,25.20636218529877
Kepulauan Bangka Belitung,2024-05-08,26.362298465281217
Banten,2024-05-08,26.61996982823865
Gorontalo,2024-05-08,25.11496286389952
Papua Barat,2024-05-08,23.97628040160864
Jawa Barat,2024-05-08,24.782900466462163
Papua,2024-05-08,22.824187840259057
Sulawesi Utara,2024-05-08,24.936134138091354
Sumatera Selatan,2024-05-08,24.968781097717844
Kepulauan Riau,2024-05-08,27.576497402425524
Riau,2024-05-08,25.83467832590443
Sulawesi Barat,2024-05-08,22.976458890186382
Sulawesi Selatan,2024-05-08,23.975616041380597
Aceh,2024-05-08,24.147190668471755
Bali,2024-05-08,24.6938377721569
DI Yogyakarta,2024-05-08,25.81538138005408
DKI Jakarta,2024-05-08,27.58700839024661
Jambi,2024-05-08,24.77741514774886
Jawa Tengah,2024-05-08,25.671246112226115
Jawa Timur,2024-05-08,25.60268820033093
Kalimantan Barat,2024-05-08,25.415749542560764
Kalimantan Selatan,2024-05-08,27.019634686853923
Kalimantan Tengah,2024-05-08,25.974770147835088
Kalimantan Timur,2024-05-08,24.50979305781617
Lampung,2024-05-08,25.14053361489068
Nusa Tenggara Barat,2024-05-08,25.532318100160644
Nusa Tenggara Timur,2024-05-08,25.02426001782117
Sulawesi Tengah,2024-05-08,23.483364322105253
Sulawesi Tenggara,2024-05-08,24.89557544450339
Sumatera Barat,2024-05-08,24.00225493172985
Sumatera Utara,2024-05-08,24.184620180377657
Maluku,2024-05-09,25.737350499964244
Maluku Utara,2024-05-09,25.42207454271493
Kepulauan Bangka Belitung,2024-05-09,28.321985026879737
Banten,2024-05-09,26.880999221178826
Gorontalo,2024-05-09,24.27877620320835
Papua Barat,2024-05-09,24.95450644865445
Jawa Barat,2024-05-09,25.035482020503885
Papua,2024-05-09,23.30634802237074
Sulawesi Utara,2024-05-09,24.74451989499805
Sumatera Selatan,2024-05-09,26.877525755106653
Kepulauan Riau,2024-05-09,28.63296139128572
Riau,2024-05-09,27.34167837306372
Sulawesi Barat,2024-05-09,23.133701459043916
Sulawesi Selatan,2024-05-09,23.72671690035599
Aceh,2024-05-09,24.373399219990727
Bali,2024-05-09,24.47733514749366
DI Yogyakarta,2024-05-09,25.95970411637135
DKI Jakarta,2024-05-09,27.66082820331525
Jambi,2024-05-09,26.019946733184888
Jawa Tengah,2024-05-09,25.807361718221948
Jawa Timur,2024-05-09,25.64522646041489
Kalimantan Barat,2024-05-09,25.839623480887813
Kalimantan Selatan,2024-05-09,26.78110522918428
Kalimantan Tengah,2024-05-09,26.316134994329435
Kalimantan Timur,2024-05-09,24.478570388615125
Lampung,2024-05-09,26.677379539341565
Nusa Tenggara Barat,2024-05-09,25.47436519241924
Nusa Tenggara Timur,2024-05-09,24.96210282115412
Sulawesi Tengah,2024-05-09,22.842604181633217
Sulawesi Tenggara,2024-05-09,24.336929333764743
Sumatera Barat,2024-05-09,24.533653904803725
Sumatera Utara,2024-05-09,24.69248300803544
Maluku,2024-05-10,25.86062011760862
Maluku Utara,2024-05-10,25.737233154635398
Kepulauan Bangka Belitung,2024-05-10,28.810038531966207
Banten,2024-05-10,27.24732585301672
Gorontalo,2024-05-10,25.132444909392103
Papua Barat,2024-05-10,25.304009862464724
Jawa Barat,2024-05-10,25.62709111472826
Papua,2024-05-10,23.080014835270624
Sulawesi Utara,2024-05-10,24.951747679947907
Sumatera Selatan,2024-05-10,27.176232294103244
Kepulauan Riau,2024-05-10,28.572181506624965
Riau,2024-05-10,27.02528332065493
Sulawesi Barat,2024-05-10,23.47019936768228
Sulawesi Selatan,2024-05-10,24.4515347359856
Aceh,2024-05-10,23.542835333866886
Bali,2024-05-10,25.04519395732204
DI Yogyakarta,2024-05-10,26.638531906545783
DKI Jakarta,2024-05-10,28.18968428420197
Jambi,2024-05-10,26.052147463841926
Jawa Tengah,2024-05-10,26.38327112799742
Jawa Timur,2024-05-10,26.102156406510808
Kalimantan Barat,2024-05-10,26.156556026048104
Kalimantan Selatan,2024-05-10,27.257591669850022
Kalimantan Tengah,2024-05-10,27.27021071594472
Kalimantan Timur,2024-05-10,25.78955808926874
Lampung,2024-05-10,26.787998804132663
Nusa Tenggara Barat,2024-05-10,25.679646887439365
Nusa Tenggara Timur,2024-05-10,25.074180069112654
Sulawesi Tengah,2024-05-10,23.67481290441484
Sulawesi Tenggara,2024-05-10,25.03950170682374
Sumatera Barat,2024-05-10,24.39955626617279
Sumatera Utara,2024-05-10,24.726543832363785
Maluku,2024-05-11,25.83547726070804
Maluku Utara,2024-05-11,26.0054038282908
Kepulauan Bangka Belitung,2024-05-11,27.458824659524232
Banten,2024-05-11,26.811940159781543
Gorontalo,2024-05-11,25.3596038157936
Papua Barat,2024-05-11,24.968147083604936
Jawa Barat,2024-05-11,25.06733907686975
Papua,2024-05-11,23.707452492321597
Sulawesi Utara,2024-05-11,25.34016964663919
Sumatera Selatan,2024-05-11,27.113832525101984
Kepulauan Riau,2024-05-11,27.89080340793716
Riau,2024-05-11,26.6022343668784
Sulawesi Barat,2024-05-11,23.46531187125968
Sulawesi Selatan,2024-05-11,24.614261762821137
Aceh,2024-05-11,23.715272169935638
Bali,2024-05-11,24.8862785812734
DI Yogyakarta,2024-05-11,25.81071472087621
DKI Jakarta,2024-05-11,27.63914996530576
Jambi,2024-05-11,26.412322497101552
Jawa Tengah,2024-05-11,25.95889112088294
Jawa Timur,2024-05-11,25.925161451250137
Kalimantan Barat,2024-05-11,24.95636915840458
Kalimantan Selatan,2024-05-11,26.859080172785973
Kalimantan Tengah,2024-05-11,26.728399098753307
Kalimantan Timur,2024-05-11,25.25010530917554
Lampung,2024-05-11,26.458858455673536
Nusa Tenggara Barat,2024-05-11,25.5080003571905
Nusa Tenggara Timur,2024-05-11,25.12476714875756
Sulawesi Tengah,2024-05-11,23.87215526469608
Sulawesi Tenggara,2024-05-11,25.25181039885233
Sumatera Barat,2024-05-11,24.351730030033064
Sumatera Utara,2024-05-11,24.47462222048928
Maluku,2024-05-12,25.393354065838206
Maluku Utara,2024-05-12,25.582809000024344
Kepulauan Bangka Belitung,2024-05-12,27.24336614487308
Banten,2024-05-12,27.253338005724203
Gorontalo,2024-05-12,25.06836768010334
Papua Barat,2024-05-12,24.44414113025385
Jawa Barat,2024-05-12,25.136954086015635
Papua,2024-05-12,24.005213429830302
Sulawesi Utara,2024-05-12,25.013919141974256
Sumatera Selatan,2024-05-12,26.43602004724372
Kepulauan Riau,2024-05-12,28.006236927696342
Riau,2024-05-12,26.364513134282763
Sulawesi Barat,2024-05-12,23.195856990535457
Sulawesi Selatan,2024-05-12,24.14865282784004
Aceh,2024-05-12,23.376448251145824
Bali,2024-05-12,24.862584563904885
DI Yogyakarta,2024-05-12,26.16677501190333
DKI Jakarta,2024-05-12,28.56038159258558
Jambi,2024-05-12,25.858679639224533
Jawa Tengah,2024-05-12,25.881067795581647
Jawa Timur,2024-05-12,25.669364933701345
Kalimantan Barat,2024-05-12,26.072152045876145
Kalimantan Selatan,2024-05-12,25.853045134280787
Kalimantan Tengah,2024-05-12,25.81331102524485
Kalimantan Timur,2024-05-12,25.133731500667714
Lampung,2024-05-12,26.423892653031988
Nusa Tenggara Barat,2024-05-12,25.450413727396896
Nusa Tenggara Timur,2024-05-12,24.914858900352137
Sulawesi Tengah,2024-05-12,23.70226626106224
Sulawesi Tenggara,2024-05-12,24.985204701606296
Sumatera Barat,2024-05-12,23.965612865911904
Sumatera Utara,2024-05-12,24.320881848430865
Maluku,2024-05-13,25.33773555458318
Maluku Utara,2024-05-13,25.47103045087824
Kepulauan Bangka Belitung,2024-05-13,27.183814197413238
Banten,2024-05-13,26.65863422314004
Gorontalo,2024-05-13,25.25094838684693
Papua Barat,2024-05-13,24.65254076115116
Jawa Barat,2024-05-13,24.79049185748451
Papua,2024-05-13,24.270544384105225
Sulawesi Utara,2024-05-13,24.933753339299177
Sumatera Selatan,2024-05-13,26.13517493452796
Kepulauan Riau,2024-05-13,28.009490907982467
Riau,2024-05-13,26.81229917495704
Sulawesi Barat,2024-05-13,22.74928231448324
Sulawesi Selatan,2024-05-13,23.952816090116684
Aceh,2024-05-13,23.796382844910863
Bali,2024-05-13,24.78663094028454
DI Yogyakarta,2024-05-13,25.908413794719923
DKI Jakarta,2024-05-13,27.556551631217943
Jambi,2024-05-13,25.653606339441
Jawa Tengah,2024-05-13,26.070227633194943
Jawa Timur,2024-05-13,25.874126661146867
Kalimantan Barat,2024-05-13,26.07722328650056
Kalimantan Selatan,2024-05-13,26.91021604869766
Kalimantan Tengah,2024-05-13,26.636017671698667
Kalimantan Timur,2024-05-13,25.32493049010071
Lampung,2024-05-13,25.819748550278845
Nusa Tenggara Barat,2024-05-13,25.27671296485541
Nusa Tenggara Timur,2024-05-13,24.86609981129848
Sulawesi Tengah,2024-05-13,23.276852525787067
Sulawesi Tenggara,2024-05-13,24.85577875071442
Sumatera Barat,2024-05-13,23.97880900606304
Sumatera Utara,2024-05-13,24.882637360792167
Maluku,2024-05-14,25.917988316902377
Maluku Utara,2024-05-14,25.52857355134795
Kepulauan Bangka Belitung,2024-05-14,26.972681831042284
Banten,2024-05-14,26.16638251742792
Gorontalo,2024-05-14,25.593181952780743
Papua Barat,2024-05-14,25.359185307069005
Jawa Barat,2024-05-14,24.545912832174587
Papua,2024-05-14,24.13989233915697
Sulawesi Utara,2024-05-14,24.871572749588644
Sumatera Selatan,2024-05-14,25.75369115305112
Kepulauan Riau,2024-05-14,28.246264919694585
Riau,2024-05-14,26.91106652692655
Sulawesi Barat,2024-05-14,23.358831073164275
Sulawesi Selatan,2024-05-14,24.579458260216438
Aceh,2024-05-14,23.973789801056892
Bali,2024-05-14,24.62529340019044
DI Yogyakarta,2024-05-14,25.985189438267994
DKI Jakarta,2024-05-14,26.775964850753656
Jambi,2024-05-14,25.91172385178188
Jawa Tengah,2024-05-14,26.0204076404676
Jawa Timur,2024-05-14,25.78328494964505
Kalimantan Barat,2024-05-14,25.889423389618887
Kalimantan Selatan,2024-05-14,27.36735374607605
Kalimantan Tengah,2024-05-14,26.606228487939024
Kalimantan Timur,2024-05-14,25.39548069059864
Lampung,2024-05-14,25.54576916740839
Nusa Tenggara Barat,2024-05-14,25.351419445254155
Nusa Tenggara Timur,2024-05-14,25.172045234102995
Sulawesi Tengah,2024-05-14,24.074286470025086
Sulawesi Tenggara,2024-05-14,24.96779411115843
Sumatera Barat,2024-05-14,24.21627673110072
Sumatera Utara,2024-05-14,24.59847814680017
Maluku,2024-05-15,25.788765588520285
Maluku Utara,2024-05-15,25.14357017162096
Kepulauan Bangka Belitung,2024-05-15,28.250400662416403
Banten,2024-05-15,26.947996830411174
Gorontalo,2024-05-15,25.62880476597323
Papua Barat,2024-05-15,24.99129885684989
Jawa Barat,2024-05-15,25.266831353676945
Papua,2024-05-15,24.45468645411106
Sulawesi Utara,2024-05-15,25.0761062520082
Sumatera Selatan,2024-05-15,26.710282443806264
Kepulauan Riau,2024-05-15,28.052211601975277
Riau,2024-05-15,26.936193989899145
Sulawesi Barat,2024-05-15,23.30884208973436
Sulawesi Selatan,2024-05-15,24.07673621887613
Aceh,2024-05-15,23.686539959112327
Bali,2024-05-15,24.68447536501016
DI Yogyakarta,2024-05-15,25.392675595838465
DKI Jakarta,2024-05-15,27.903783966343116
Jambi,2024-05-15,26.259752608472763
Jawa Tengah,2024-05-15,25.767767563136463
Jawa Timur,2024-05-15,25.354419478692986
Kalimantan Barat,2024-05-15,26.39572441562413
Kalimantan Selatan,2024-05-15,27.33352563333112
Kalimantan Tengah,2024-05-15,27.31723734914353
Kalimantan Timur,2024-05-15,25.70701611189593
Lampung,2024-05-15,26.47035042984811
Nusa Tenggara Barat,2024-05-15,25.446829207616968
Nusa Tenggara Timur,2024-05-15,25.309378369525177
Sulawesi Tengah,2024-05-15,23.698500047572782
Sulawesi Tenggara,2024-05-15,24.365468038669828
Sumatera Barat,2024-05-15,24.6668899382
Sumatera Utara,2024-05-15,24.42777050621488
Maluku,2024-05-16,25.95679248658725
Maluku Utara,2024-05-16,25.08263240010145
Kepulauan Bangka Belitung,2024-05-16,28.559817365838995
Banten,2024-05-16,26.709231205230584
Gorontalo,2024-05-16,24.87750658700261
Papua Barat,2024-05-16,25.176929363625288
Jawa Barat,2024-05-16,24.935203092309678
Papua,2024-05-16,23.8656235478706
Sulawesi Utara,2024-05-16,24.61905405799576
Sumatera Selatan,2024-05-16,26.931710588177847
Kepulauan Riau,2024-05-16,27.792471255846685
Riau,2024-05-16,26.51605860544903
Sulawesi Barat,2024-05-16,23.33072598114352
Sulawesi Selatan,2024-05-16,23.94300572120455
Aceh,2024-05-16,23.5351441938567
Bali,2024-05-16,24.93588632962027
DI Yogyakarta,2024-05-16,25.10193203368147
DKI Jakarta,2024-05-16,27.822578981423767
Jambi,2024-05-16,25.90797963768904
Jawa Tengah,2024-05-16,25.615678340968373
Jawa Timur,2024-05-16,25.619964384921182
Kalimantan Barat,2024-05-16,26.90904770255448
Kalimantan Selatan,2024-05-16,26.520105140505404
Kalimantan Tengah,2024-05-16,27.48239143843317
Kalimantan Timur,2024-05-16,25.51586370647904
Lampung,2024-05-16,26.66258516101984
Nusa Tenggara Barat,2024-05-16,25.71729836695476
Nusa Tenggara Timur,2024-05-16,25.41356017486535
Sulawesi Tengah,2024-05-16,23.29451971278897
Sulawesi Tenggara,2024-05-16,24.67010838554254
Sumatera Barat,2024-05-16,23.83710418532093
Sumatera Utara,2024-05-16,24.17010484157085
Maluku,2024-05-17,25.70771036065959
Maluku Utara,2024-05-17,25.574369183815783
Kepulauan Bangka Belitung,2024-05-17,28.17764842886421
Banten,2024-05-17,26.794172591808778
Gorontalo,2024-05-17,25.01593408674503
Papua Barat,2024-05-17,25.42496653347053
Jawa Barat,2024-05-17,25.094862348243183
Papua,2024-05-17,24.03240713290301
Sulawesi Utara,2024-05-17,24.83014170604047
Sumatera Selatan,2024-05-17,27.125835299333637
Kepulauan Riau,2024-05-17,28.343865825940984
Riau,2024-05-17,27.887795581835487
Sulawesi Barat,2024-05-17,23.58877943292567
Sulawesi Selatan,2024-05-17,24.509667959181083
Aceh,2024-05-17,23.176675952012395
Bali,2024-05-17,24.95548197731973
DI Yogyakarta,2024-05-17,25.824233947119158
DKI Jakarta,2024-05-17,28.079792185517466
Jambi,2024-05-17,26.912527779403728
Jawa Tengah,2024-05-17,26.145714367545835
Jawa Timur,2024-05-17,25.88409892655455
Kalimantan Barat,2024-05-17,26.169911621625836
Kalimantan Selatan,2024-05-17,27.025463518700334
Kalimantan Tengah,2024-05-17,26.91579948947931
Kalimantan Timur,2024-05-17,25.555378169802403
Lampung,2024-05-17,26.715088454677595
Nusa Tenggara Barat,2024-05-17,25.556437133585952
Nusa Tenggara Timur,2024-05-17,25.13852192790138
Sulawesi Tengah,2024-05-17,24.044427776790577
Sulawesi Tenggara,2024-05-17,25.042691260437405
Sumatera Barat,2024-05-17,24.6032456624604
Sumatera Utara,2024-05-17,24.56275230702362
Maluku,2024-05-18,25.429469235005417
Maluku Utara,2024-05-18,25.70083211924921
Kepulauan Bangka Belitung,2024-05-18,27.33878149017463
Banten,2024-05-18,26.48407181567408
Gorontalo,2024-05-18,25.655243494963518
Papua Barat,2024-05-18,24.96763565746382
Jawa Barat,2024-05-18,24.94209258779305
Papua,2024-05-18,23.418594693202568
Sulawesi Utara,2024-05-18,25.25498558165592
Sumatera Selatan,2024-05-18,26.80452852324094
Kepulauan Riau,2024-05-18,27.998667445336675
Riau,2024-05-18,27.920378237075862
Sulawesi Barat,2024-05-18,23.564081955577333
Sulawesi Selatan,2024-05-18,24.26998447157384
Aceh,2024-05-18,23.93504204716217
Bali,2024-05-18,24.66224671124793
DI Yogyakarta,2024-05-18,25.861561850838584
DKI Jakarta,2024-05-18,27.956377520453515
Jambi,2024-05-18,26.672400779719705
Jawa Tengah,2024-05-18,25.99247711918492
Jawa Timur,2024-05-18,25.524458647922515
