Tanggal,Provinsi,Harga
2025-02-03,Sumatera Barat,35750.0
2025-02-04,Sumatera Barat,35500.0
2025-02-05,Sumatera Barat,34250.0
2025-02-06,Sumatera Barat,33150.0
2025-02-07,Sumatera Barat,32500.0
2025-02-10,Sumatera Barat,32000.0
2025-02-11,Sumatera Barat,
2025-02-12,Sumatera Barat,32000.0
2025-02-13,Sumatera Barat,32000.0
2025-02-14,Sumatera Barat,32000.0
2025-02-17,Sumatera Barat,31750.0
2025-02-18,Sumatera Barat,31750.0
2025-02-19,Sumatera Barat,31650.0
2025-02-20,Sumatera Barat,31650.0
2025-02-21,Sumatera Barat,31650.0
2025-02-24,Sumatera Barat,33500.0
2025-02-25,Sumatera Barat,34650.0
2025-02-26,Sumatera Barat,34650.0
2025-02-27,Sumatera Barat,34650.0
2025-02-28,Sumatera Barat,34650.0
2025-03-03,Sumatera Barat,35750.0
2025-03-04,Sumatera Barat,36650.0
2025-03-05,Sumatera Barat,37750.0
2025-03-06,Sumatera Barat,35900.0
2025-03-07,Sumatera Barat,36150.0
2025-03-10,Sumatera Barat,35900.0
2025-03-11,Sumatera Barat,35650.0
2025-03-12,Sumatera Barat,35650.0
2025-03-13,Sumatera Barat,35650.0
2025-03-14,Sumatera Barat,35900.0
2025-03-17,Sumatera Barat,35000.0
2025-03-18,Sumatera Barat,36150.0
2025-03-19,Sumatera Barat,36150.0
2025-03-20,Sumatera Barat,36150.0
2025-03-21,Sumatera Barat,35150.0
2025-03-24,Sumatera Barat,36400.0
2025-03-25,Sumatera Barat,36400.0
2025-03-26,Sumatera Barat,37000.0
2025-03-27,Sumatera Barat,37000.0
2025-03-28,Sumatera Barat,40000.0
2025-03-31,Sumatera Barat,40000.0
2025-04-01,Sumatera Barat,37000.0
2025-04-02,Sumatera Barat,37000.0
2025-04-03,Sumatera Barat,37000.0
2025-04-04,Sumatera Barat,37000.0
2025-04-07,Sumatera Barat,37000.0
2025-04-08,Sumatera Barat,39500.0
2025-04-09,Sumatera Barat,40650.0
2025-04-10,Sumatera Barat,40650.0
2025-04-11,Sumatera Barat,42250.0
2025-04-14,Sumatera Barat,43400.0
2025-04-15,Sumatera Barat,43400.0
2025-04-16,Sumatera Barat,43000.0
2025-04-17,Sumatera Barat,43000.0
2025-04-18,Sumatera Barat,43000.0
2025-04-21,Sumatera Barat,40750.0
2025-04-22,Sumatera Barat,40250.0
2025-04-23,Sumatera Barat,39150.0
2025-04-24,Sumatera Barat,39150.0
2025-04-25,Sumatera Barat,39650.0
2025-04-28,Sumatera Barat,39500.0
2025-04-29,Sumatera Barat,39400.0
2025-04-30,Sumatera Barat,39650.0
2025-05-01,Sumatera Barat,39650.0
2025-05-02,Sumatera Barat,39650.0
2025-05-05,Sumatera Barat,40400.0
2025-05-06,Sumatera Barat,40650.0
2025-05-07,Sumatera Barat,40650.0
2025-05-08,Sumatera Barat,40150.0
2025-05-09,Sumatera Barat,40150.0
2025-05-12,Sumatera Barat,40150.0
2025-05-13,Sumatera Barat,39900.0
2025-05-14,Sumatera Barat,38650.0
2025-05-15,Sumatera Barat,38650.0
2025-05-16,Sumatera Barat,38250.0
2025-05-19,Sumatera Barat,37250.0
2025-05-20,Sumatera Barat,37250.0
2025-05-21,Sumatera Barat,37000.0
2025-05-22,Sumatera Barat,36650.0
2025-05-23,Sumatera Barat,36650.0
2025-05-26,Sumatera Barat,34900.0
2025-05-27,Sumatera Barat,34900.0
2025-05-28,Sumatera Barat,34650.0
2025-05-29,Sumatera Barat,34650.0
2025-05-30,Sumatera Barat,33000.0
2025-06-02,Sumatera Barat,34000.0
2025-06-03,Sumatera Barat,35000.0
2025-06-04,Sumatera Barat,33900.0
2025-06-05,Sumatera Barat,33500.0
2025-06-06,Sumatera Barat,33500.0
2025-06-09,Sumatera Barat,33500.0
2025-06-10,Sumatera Barat,34250.0
2025-06-11,Sumatera Barat,34650.0
2025-06-12,Sumatera Barat,34500.0
2025-06-13,Sumatera Barat,35250.0
2025-06-16,Sumatera Barat,40650.0
2025-06-17,Sumatera Barat,42250.0
2025-06-18,Sumatera Barat,41000.0
2025-06-19,Sumatera Barat,39150.0
2025-06-20,Sumatera Barat,38500.0
2025-06-23,Sumatera Barat,39500.0
2025-06-24,Sumatera Barat,38900.0
2025-06-25,Sumatera Barat,38900.0
2025-06-26,Sumatera Barat,39400.0
2025-06-27,Sumatera Barat,39400.0
2025-06-30,Sumatera Barat,39150.0
2025-07-01,Sumatera Barat,39250.0
2025-07-02,Sumatera Barat,38400.0
2025-07-03,Sumatera Barat,38150.0
2025-07-04,Sumatera Barat,39000.0
2025-07-07,Sumatera Barat,39500.0
2025-07-08,Sumatera Barat,39500.0
2025-07-09,Sumatera Barat,40400.0
2025-07-10,Sumatera Barat,41250.0
2025-07-11,Sumatera Barat,41500.0
2025-07-14,Sumatera Barat,42900.0
2025-07-15,Sumatera Barat,42900.0
2025-07-16,Sumatera Barat,44250.0
2025-07-17,Sumatera Barat,43650.0
2025-07-18,Sumatera Barat,45900.0
2025-07-21,Sumatera Barat,46750.0
2025-07-22,Sumatera Barat,48250.0
2025-07-23,Sumatera Barat,48250.0
2025-07-24,Sumatera Barat,48500.0
2025-07-25,Sumatera Barat,48500.0
2025-07-28,Sumatera Barat,51900.0
2025-07-29,Sumatera Barat,52150.0
2025-07-30,Sumatera Barat,52750.0
2025-07-31,Sumatera Barat,54000.0
2025-08-01,Sumatera Barat,53400.0
2025-08-04,Sumatera Barat,55750.0
2025-08-05,Sumatera Barat,56000.0
2025-08-06,Sumatera Barat,55750.0
2025-08-07,Sumatera Barat,56650.0
2025-08-08,Sumatera Barat,56900.0
2025-08-11,Sumatera Barat,56400.0
2025-08-12,Sumatera Barat,56500.0
2025-08-13,Sumatera Barat,56500.0
2025-08-14,Sumatera Barat,57000.0
2025-08-15,Sumatera Barat,56500.0
2025-08-18,Sumatera Barat,56500.0
2025-08-19,Sumatera Barat,49900.0
2025-08-20,Sumatera Barat,49250.0
2025-08-21,Sumatera Barat,47250.0
2025-08-22,Sumatera Barat,46250.0
2025-08-25,Sumatera Barat,46500.0
2025-08-26,Sumatera Barat,47000.0
2025-08-27,Sumatera Barat,46900.0
2025-08-28,Sumatera Barat,46900.0
2025-08-29,Sumatera Barat,46900.0
2025-09-01,Sumatera Barat,46750.0
2025-09-02,Sumatera Barat,45250.0
2025-09-03,Sumatera Barat,43650.0
2025-09-04,Sumatera Barat,42400.0
2025-09-05,Sumatera Barat,42400.0
2025-09-08,Sumatera Barat,41900.0
2025-09-09,Sumatera Barat,41650.0
2025-09-10,Sumatera Barat,40750.0
2025-09-11,Sumatera Barat,40250.0
2025-09-12,Sumatera Barat,40750.0
2025-09-15,Sumatera Barat,39150.0
2025-09-16,Sumatera Barat,38500.0
2025-09-17,Sumatera Barat,37900.0
2025-09-18,Sumatera Barat,37900.0
2025-09-19,Sumatera Barat,37500.0
2025-09-22,Sumatera Barat,35150.0
2025-09-23,Sumatera Barat,34750.0
2025-09-24,Sumatera Barat,33500.0
2025-09-25,Sumatera Barat,33500.0
2025-09-26,Sumatera Barat,33250.0
2025-09-29,Sumatera Barat,33000.0
2025-09-30,Sumatera Barat,32250.0
2025-10-01,Sumatera Barat,32000.0
2025-10-02,Sumatera Barat,32000.0
2025-10-03,Sumatera Barat,32000.0
2025-10-06,Sumatera Barat,31750.0
2025-10-07,Sumatera Barat,32400.0
2025-10-08,Sumatera Barat,32400.0
2025-10-09,Sumatera Barat,32650.0
2025-10-10,Sumatera Barat,32650.0
2025-10-13,Sumatera Barat,32650.0
2025-10-14,Sumatera Barat,32650.0
2025-10-15,Sumatera Barat,32900.0
2025-10-16,Sumatera Barat,32650.0
2025-10-17,Sumatera Barat,32650.0
2025-10-20,Sumatera Barat,32400.0
2025-10-21,Sumatera Barat,32000.0
2025-10-22,Sumatera Barat,32000.0
2025-10-23,Sumatera Barat,32000.0
2025-10-24,Sumatera Barat,32000.0
2025-10-27,Sumatera Barat,31750.0
2025-10-28,Sumatera Barat,31750.0
2025-10-29,Sumatera Barat,31750.0
2025-10-30,Sumatera Barat,31750.0
2025-10-31,Sumatera Barat,31750.0
2025-11-03,Sumatera Barat,31750.0
2025-11-04,Sumatera Barat,32650.0
2025-11-05,Sumatera Barat,31750.0
2025-11-06,Sumatera Barat,29900.0
2025-11-07,Sumatera Barat,30250.0
2025-11-10,Sumatera Barat,30250.0
2025-11-11,Sumatera Barat,30250.0
2025-11-12,Sumatera Barat,30000.0
2025-11-13,Sumatera Barat,31150.0
2025-11-14,Sumatera Barat,31150.0
2025-11-17,Sumatera Barat,32000.0
2025-11-18,Sumatera Barat,33900.0
2025-11-19,Sumatera Barat,34150.0
2025-11-20,Sumatera Barat,35500.0
2025-11-21,Sumatera Barat,36150.0
2025-11-24,Sumatera Barat,38500.0
2025-11-25,Sumatera Barat,39150.0
2025-11-26,Sumatera Barat,39400.0
2025-11-27,Sumatera Barat,39650.0
2025-11-28,Sumatera Barat,42000.0
2025-12-01,Sumatera Barat,42400.0
2025-12-02,Sumatera Barat,44250.0
2025-12-03,Sumatera Barat,45400.0
2025-12-04,Sumatera Barat,45500.0
2025-12-05,Sumatera Barat,45250.0
2025-12-08,Sumatera Barat,45500.0
2025-12-09,Sumatera Barat,43900.0
2025-12-10,Sumatera Barat,43650.0
2025-12-11,Sumatera Barat,44900.0
2025-12-12,Sumatera Barat,44900.0
2025-12-15,Sumatera Barat,43250.0
2025-12-16,Sumatera Barat,42400.0
2025-12-17,Sumatera Barat,42150.0
2025-12-18,Sumatera Barat,42150.0
2025-12-19,Sumatera Barat,42150.0
2025-12-22,Sumatera Barat,42650.0
2025-12-23,Sumatera Barat,42400.0
2025-12-24,Sumatera Barat,42400.0
2025-12-25,Sumatera Barat,42400.0
2025-12-26,Sumatera Barat,42400.0
2025-12-29,Sumatera Barat,43000.0
2025-12-30,Sumatera Barat,43000.0
2025-12-31,Sumatera Barat,42900.0
2023-01-02,Sumatera Selatan,38150.0
2023-01-03,Sumatera Selatan,41100.0
2023-01-04,Sumatera Selatan,41100.0
2023-01-05,Sumatera Selatan,41100.0
2023-01-06,Sumatera Selatan,41100.0
2023-01-09,Sumatera Selatan,42250.0
2023-01-10,Sumatera Selatan,42250.0
2023-01-11,Sumatera Selatan,42250.0
2023-01-12,Sumatera Selatan,42250.0
2023-01-13,Sumatera Selatan,42350.0
2023-01-16,Sumatera Selatan,42200.0
2023-01-17,Sumatera Selatan,42200.0
2023-01-18,Sumatera Selatan,41950.0
2023-01-19,Sumatera Selatan,41950.0
2023-01-20,Sumatera Selatan,41950.0
2023-01-23,Sumatera Selatan,41950.0
2023-01-24,Sumatera Selatan,42450.0
2023-01-25,Sumatera Selatan,42450.0
2023-01-26,Sumatera Selatan,42450.0
2023-01-27,Sumatera Selatan,42700.0
2023-01-30,Sumatera Selatan,42200.0
2023-01-31,Sumatera Selatan,42200.0
2023-02-01,Sumatera Selatan,42200.0
2023-02-02,Sumatera Selatan,42200.0
2023-02-03,Sumatera Selatan,42200.0
2023-02-06,Sumatera Selatan,43450.0
2023-02-07,Sumatera Selatan,42450.0
2023-02-08,Sumatera Selatan,42450.0
2023-02-09,Sumatera Selatan,42950.0
2023-02-10,Sumatera Selatan,42950.0
2023-02-13,Sumatera Selatan,42400.0
2023-02-14,Sumatera Selatan,42400.0
2023-02-15,Sumatera Selatan,41650.0
2023-02-16,Sumatera Selatan,41600.0
2023-02-17,Sumatera Selatan,41600.0
2023-02-20,Sumatera Selatan,40600.0
2023-02-21,Sumatera Selatan,39600.0
2023-02-22,Sumatera Selatan,39100.0
2023-02-23,Sumatera Selatan,37850.0
2023-02-24,Sumatera Selatan,37850.0
2023-02-27,Sumatera Selatan,37850.0
2023-02-28,Sumatera Selatan,37850.0
2023-03-01,Sumatera Selatan,37850.0
2023-03-02,Sumatera Selatan,37850.0
2023-03-03,Sumatera Selatan,37850.0
2023-03-06,Sumatera Selatan,38350.0
2023-03-07,Sumatera Selatan,38350.0
2023-03-08,Sumatera Selatan,38850.0
2023-03-09,Sumatera Selatan,38850.0
2023-03-10,Sumatera Selatan,38850.0
2023-03-13,Sumatera Selatan,39350.0
2023-03-14,Sumatera Selatan,39350.0
2023-03-15,Sumatera Selatan,39700.0
2023-03-16,Sumatera Selatan,39350.0
2023-03-17,Sumatera Selatan,38850.0
2023-03-20,Sumatera Selatan,38350.0
2023-03-21,Sumatera Selatan,38350.0
2023-03-22,Sumatera Selatan,38350.0
2023-03-23,Sumatera Selatan,38350.0
2023-03-24,Sumatera Selatan,38350.0
2023-03-27,Sumatera Selatan,38100.0
2023-03-28,Sumatera Selatan,38100.0
2023-03-29,Sumatera Selatan,37850.0
2023-03-30,Sumatera Selatan,37850.0
2023-03-31,Sumatera Selatan,37850.0
2023-04-03,Sumatera Selatan,37850.0
2023-04-04,Sumatera Selatan,37350.0
2023-04-05,Sumatera Selatan,37350.0
2023-04-06,Sumatera Selatan,37350.0
2023-04-07,Sumatera Selatan,42150.0
2023-04-10,Sumatera Selatan,37700.0
2023-04-11,Sumatera Selatan,37700.0
2023-04-12,Sumatera Selatan,37450.0
2023-04-13,Sumatera Selatan,37450.0
2023-04-14,Sumatera Selatan,37700.0
2023-04-17,Sumatera Selatan,38100.0
2023-04-18,Sumatera Selatan,38100.0
2023-04-19,Sumatera Selatan,
2023-04-20,Sumatera Selatan,
2023-04-21,Sumatera Selatan,
2023-04-24,Sumatera Selatan,
2023-04-25,Sumatera Selatan,
2023-04-26,Sumatera Selatan,40600.0
2023-04-27,Sumatera Selatan,40600.0
2023-04-28,Sumatera Selatan,40600.0
2023-05-01,Sumatera Selatan,
2023-05-02,Sumatera Selatan,41700.0
2023-05-03,Sumatera Selatan,41700.0
2023-05-04,Sumatera Selatan,41700.0
2023-05-05,Sumatera Selatan,41700.0
2023-05-08,Sumatera Selatan,42850.0
2023-05-09,Sumatera Selatan,42450.0
2023-05-10,Sumatera Selatan,42450.0
2023-05-11,Sumatera Selatan,42450.0
2023-05-12,Sumatera Selatan,42450.0
2023-05-15,Sumatera Selatan,41350.0
2023-05-16,Sumatera Selatan,41350.0
2023-05-17,Sumatera Selatan,41100.0
2023-05-18,Sumatera Selatan,
2023-05-19,Sumatera Selatan,41100.0
2023-05-22,Sumatera Selatan,40600.0
2023-05-23,Sumatera Selatan,40600.0
2023-05-24,Sumatera Selatan,40600.0
2023-05-25,Sumatera Selatan,40600.0
2023-05-26,Sumatera Selatan,40100.0
2023-05-29,Sumatera Selatan,39100.0
2023-05-30,Sumatera Selatan,39100.0
2023-05-31,Sumatera Selatan,39350.0
2023-06-01,Sumatera Selatan,
2023-06-02,Sumatera Selatan,39350.0
2023-06-05,Sumatera Selatan,37850.0
2023-06-06,Sumatera Selatan,37850.0
2023-06-07,Sumatera Selatan,37350.0
2023-06-08,Sumatera Selatan,39200.0
2023-06-09,Sumatera Selatan,39100.0
2023-06-12,Sumatera Selatan,40350.0
2023-06-13,Sumatera Selatan,41850.0
2023-06-14,Sumatera Selatan,42700.0
2023-06-15,Sumatera Selatan,42700.0
2023-06-16,Sumatera Selatan,43100.0
2023-06-19,Sumatera Selatan,43350.0
2023-06-20,Sumatera Selatan,43350.0
2023-06-21,Sumatera Selatan,43350.0
2023-06-22,Sumatera Selatan,43350.0
2023-06-23,Sumatera Selatan,43350.0
2023-06-26,Sumatera Selatan,42200.0
2023-06-27,Sumatera Selatan,42200.0
2023-06-28,Sumatera Selatan,
2023-06-29,Sumatera Selatan,
2023-06-30,Sumatera Selatan,
2023-07-03,Sumatera Selatan,40850.0
2023-07-04,Sumatera Selatan,40850.0
2023-07-05,Sumatera Selatan,40850.0
2023-07-06,Sumatera Selatan,40850.0
2023-07-07,Sumatera Selatan,40600.0
2023-07-10,Sumatera Selatan,40450.0
2023-07-11,Sumatera Selatan,40450.0
2023-07-12,Sumatera Selatan,38450.0
2023-07-13,Sumatera Selatan,38450.0
2023-07-14,Sumatera Selatan,38950.0
2023-07-17,Sumatera Selatan,38600.0
2023-07-18,Sumatera Selatan,38600.0
2023-07-19,Sumatera Selatan,
2023-07-20,Sumatera Selatan,38600.0
2023-07-21,Sumatera Selatan,37350.0
2023-07-24,Sumatera Selatan,37350.0
2023-07-25,Sumatera Selatan,37350.0
2023-07-26,Sumatera Selatan,36600.0
2023-07-27,Sumatera Selatan,36600.0
2023-07-28,Sumatera Selatan,36600.0
2023-07-31,Sumatera Selatan,34350.0
2023-08-01,Sumatera Selatan,33850.0
2023-08-02,Sumatera Selatan,33600.0
2023-08-03,Sumatera Selatan,33600.0
2023-08-04,Sumatera Selatan,33600.0
2023-08-07,Sumatera Selatan,33600.0
2023-08-08,Sumatera Selatan,33600.0
2023-08-09,Sumatera Selatan,33100.0
2023-08-10,Sumatera Selatan,33100.0
2023-08-11,Sumatera Selatan,33100.0
2023-08-14,Sumatera Selatan,33100.0
2023-08-15,Sumatera Selatan,33100.0
2023-08-16,Sumatera Selatan,33100.0
2023-08-17,Sumatera Selatan,
2023-08-18,Sumatera Selatan,32850.0
2023-08-21,Sumatera Selatan,32850.0
2023-08-22,Sumatera Selatan,32850.0
2023-08-23,Sumatera Selatan,32850.0
2023-08-24,Sumatera Selatan,32850.0
2023-08-25,Sumatera Selatan,32600.0
2023-08-28,Sumatera Selatan,30350.0
2023-08-29,Sumatera Selatan,30350.0
2023-08-30,Sumatera Selatan,30850.0
2023-08-31,Sumatera Selatan,30850.0
2023-09-01,Sumatera Selatan,30850.0
2023-09-04,Sumatera Selatan,30350.0
2023-09-05,Sumatera Selatan,30350.0
2023-09-06,Sumatera Selatan,29850.0
2023-09-07,Sumatera Selatan,30350.0
2023-09-08,Sumatera Selatan,30350.0
2023-09-11,Sumatera Selatan,30200.0
2023-09-12,Sumatera Selatan,30200.0
2023-09-13,Sumatera Selatan,30200.0
2023-09-14,Sumatera Selatan,30200.0
2023-09-15,Sumatera Selatan,30200.0
2023-09-18,Sumatera Selatan,29600.0
2023-09-19,Sumatera Selatan,29600.0
2023-09-20,Sumatera Selatan,29700.0
2023-09-21,Sumatera Selatan,29700.0
2023-09-22,Sumatera Selatan,29700.0
2023-09-25,Sumatera Selatan,29700.0
2023-09-26,Sumatera Selatan,29700.0
2023-09-27,Sumatera Selatan,29700.0
2023-09-28,Sumatera Selatan,
2023-09-29,Sumatera Selatan,29700.0
2023-10-02,Sumatera Selatan,29700.0
2023-10-03,Sumatera Selatan,29700.0
2023-10-04,Sumatera Selatan,30100.0
2023-10-05,Sumatera Selatan,30100.0
2023-10-06,Sumatera Selatan,30100.0
2023-10-09,Sumatera Selatan,29700.0
2023-10-10,Sumatera Selatan,29700.0
2023-10-11,Sumatera Selatan,29700.0
2023-10-12,Sumatera Selatan,29700.0
2023-10-13,Sumatera Selatan,29700.0
2023-10-16,Sumatera Selatan,29600.0
2023-10-17,Sumatera Selatan,29600.0
2023-10-18,Sumatera Selatan,29600.0
2023-10-19,Sumatera Selatan,29600.0
2023-10-20,Sumatera Selatan,29600.0
2023-10-23,Sumatera Selatan,29600.0
2023-10-24,Sumatera Selatan,29600.0
2023-10-25,Sumatera Selatan,29600.0
2023-10-26,Sumatera Selatan,29600.0
2023-10-27,Sumatera Selatan,29600.0
2023-10-30,Sumatera Selatan,32850.0
2023-10-31,Sumatera Selatan,32850.0
2023-11-01,Sumatera Selatan,32200.0
2023-11-02,Sumatera Selatan,30600.0
2023-11-03,Sumatera Selatan,30600.0
2023-11-06,Sumatera Selatan,31350.0
2023-11-07,Sumatera Selatan,32700.0
2023-11-08,Sumatera Selatan,33450.0
2023-11-09,Sumatera Selatan,33450.0
2023-11-10,Sumatera Selatan,33450.0
2023-11-13,Sumatera Selatan,33700.0
2023-11-14,Sumatera Selatan,33950.0
2023-11-15,Sumatera Selatan,33950.0
2023-11-16,Sumatera Selatan,33100.0
2023-11-17,Sumatera Selatan,33100.0
2023-11-20,Sumatera Selatan,33100.0
2023-11-21,Sumatera Selatan,32600.0
2023-11-22,Sumatera Selatan,32600.0
2023-11-23,Sumatera Selatan,32600.0
2023-11-24,Sumatera Selatan,32600.0
2023-11-27,Sumatera Selatan,32600.0
2023-11-28,Sumatera Selatan,32600.0
2023-11-29,Sumatera Selatan,32600.0
2023-11-30,Sumatera Selatan,32600.0
2023-12-01,Sumatera Selatan,32600.0
2023-12-04,Sumatera Selatan,32600.0
2023-12-05,Sumatera Selatan,33600.0
2023-12-06,Sumatera Selatan,34850.0
2023-12-07,Sumatera Selatan,36100.0
2023-12-08,Sumatera Selatan,36100.0
2023-12-11,Sumatera Selatan,37450.0
2023-12-12,Sumatera Selatan,37450.0
2023-12-13,Sumatera Selatan,37450.0
2023-12-14,Sumatera Selatan,34400.0
2023-12-15,Sumatera Selatan,37450.0
2023-12-18,Sumatera Selatan,37450.0
2023-12-19,Sumatera Selatan,37450.0
2023-12-20,Sumatera Selatan,37450.0
2023-12-21,Sumatera Selatan,38700.0
2023-12-22,Sumatera Selatan,38700.0
2023-12-25,Sumatera Selatan,
2023-12-26,Sumatera Selatan,
2023-12-27,Sumatera Selatan,38850.0
2023-12-28,Sumatera Selatan,39600.0
2023-12-29,Sumatera Selatan,40200.0
2024-01-01,Sumatera Selatan,
2024-01-02,Sumatera Selatan,38950.0
2024-01-03,Sumatera Selatan,37450.0
2024-01-04,Sumatera Selatan,38900.0
2024-01-05,Sumatera Selatan,39900.0
2024-01-08,Sumatera Selatan,39250.0
2024-01-09,Sumatera Selatan,39250.0
2024-01-10,Sumatera Selatan,39250.0
2024-01-11,Sumatera Selatan,39250.0
2024-01-12,Sumatera Selatan,39250.0
2024-01-15,Sumatera Selatan,37150.0
2024-01-16,Sumatera Selatan,37150.0
2024-01-17,Sumatera Selatan,36250.0
2024-01-18,Sumatera Selatan,36250.0
2024-01-19,Sumatera Selatan,36150.0
2024-01-22,Sumatera Selatan,36650.0
2024-01-23,Sumatera Selatan,33150.0
2024-01-24,Sumatera Selatan,33150.0
2024-01-25,Sumatera Selatan,33150.0
2024-01-26,Sumatera Selatan,32500.0
2024-01-29,Sumatera Selatan,32500.0
2024-01-30,Sumatera Selatan,32500.0
2024-01-31,Sumatera Selatan,32500.0
2024-02-01,Sumatera Selatan,32650.0
2024-02-02,Sumatera Selatan,32650.0
2024-02-05,Sumatera Selatan,33150.0
2024-02-06,Sumatera Selatan,33150.0
2024-02-07,Sumatera Selatan,33150.0
2024-02-08,Sumatera Selatan,33150.0
2024-02-09,Sumatera Selatan,33150.0
2024-02-12,Sumatera Selatan,33400.0
2024-02-13,Sumatera Selatan,33400.0
2024-02-14,Sumatera Selatan,33400.0
2024-02-15,Sumatera Selatan,33400.0
2024-02-16,Sumatera Selatan,33400.0
2024-02-19,Sumatera Selatan,37000.0
2024-02-20,Sumatera Selatan,37650.0
2024-02-21,Sumatera Selatan,36400.0
2024-02-22,Sumatera Selatan,37000.0
2024-02-23,Sumatera Selatan,37650.0
2024-02-26,Sumatera Selatan,36400.0
2024-02-27,Sumatera Selatan,36400.0
2024-02-28,Sumatera Selatan,36400.0
2024-02-29,Sumatera Selatan,36400.0
2024-03-01,Sumatera Selatan,36400.0
2024-03-04,Sumatera Selatan,37000.0
2024-03-05,Sumatera Selatan,37000.0
2024-03-06,Sumatera Selatan,37000.0
2024-03-07,Sumatera Selatan,37250.0
2024-03-08,Sumatera Selatan,37900.0
2024-03-11,Sumatera Selatan,37900.0
2024-03-12,Sumatera Selatan,37900.0
2024-03-13,Sumatera Selatan,38500.0
2024-03-14,Sumatera Selatan,38500.0
2024-03-15,Sumatera Selatan,39150.0
2024-03-18,Sumatera Selatan,38500.0
2024-03-19,Sumatera Selatan,38500.0
2024-03-20,Sumatera Selatan,38500.0
2024-03-21,Sumatera Selatan,38500.0
2024-03-22,Sumatera Selatan,38500.0
2024-03-25,Sumatera Selatan,36900.0
2024-03-26,Sumatera Selatan,36900.0
2024-03-27,Sumatera Selatan,37000.0
2024-03-28,Sumatera Selatan,37000.0
2024-03-29,Sumatera Selatan,37000.0
2024-04-01,Sumatera Selatan,39750.0
2024-04-02,Sumatera Selatan,42000.0
2024-04-03,Sumatera Selatan,42000.0
2024-04-04,Sumatera Selatan,42000.0
2024-04-05,Sumatera Selatan,48900.0
2024-04-08,Sumatera Selatan,48900.0
2024-04-09,Sumatera Selatan,48900.0
2024-04-10,Sumatera Selatan,48900.0
2024-04-11,Sumatera Selatan,48900.0
2024-04-12,Sumatera Selatan,48900.0
2024-04-15,Sumatera Selatan,48900.0
2024-04-16,Sumatera Selatan,63750.0
2024-04-17,Sumatera Selatan,63750.0
2024-04-18,Sumatera Selatan,64750.0
2024-04-19,Sumatera Selatan,63500.0
2024-04-22,Sumatera Selatan,61650.0
2024-04-23,Sumatera Selatan,59400.0
2024-04-24,Sumatera Selatan,58150.0
2024-04-25,Sumatera Selatan,58150.0
2024-04-26,Sumatera Selatan,58150.0
2024-04-29,Sumatera Selatan,58500.0
2024-04-30,Sumatera Selatan,58500.0
2024-05-01,Sumatera Selatan,58500.0
2024-05-02,Sumatera Selatan,58500.0
2024-05-03,Sumatera Selatan,58500.0
2024-05-06,Sumatera Selatan,57500.0
2024-05-07,Sumatera Selatan,57500.0
2024-05-08,Sumatera Selatan,57500.0
2024-05-09,Sumatera Selatan,57500.0
2024-05-10,Sumatera Selatan,57500.0
2024-05-13,Sumatera Selatan,53750.0
2024-05-14,Sumatera Selatan,55000.0
2024-05-15,Sumatera Selatan,55400.0
2024-05-16,Sumatera Selatan,55400.0
2024-05-17,Sumatera Selatan,55400.0
2024-05-20,Sumatera Selatan,52900.0
2024-05-21,Sumatera Selatan,52650.0
2024-05-22,Sumatera Selatan,52400.0
2024-05-23,Sumatera Selatan,52400.0
2024-05-24,Sumatera Selatan,52400.0
2024-05-27,Sumatera Selatan,51750.0
2024-05-28,Sumatera Selatan,51750.0
2024-05-29,Sumatera Selatan,52150.0
2024-05-30,Sumatera Selatan,51500.0
2024-05-31,Sumatera Selatan,51500.0
2024-06-03,Sumatera Selatan,49500.0
2024-06-04,Sumatera Selatan,50150.0
2024-06-05,Sumatera Selatan,50650.0
2024-06-06,Sumatera Selatan,49400.0
2024-06-07,Sumatera Selatan,48250.0
2024-06-10,Sumatera Selatan,49250.0
2024-06-11,Sumatera Selatan,49500.0
2024-06-12,Sumatera Selatan,49500.0
2024-06-13,Sumatera Selatan,45750.0
2024-06-14,Sumatera Selatan,45750.0
2024-06-17,Sumatera Selatan,45750.0
2024-06-18,Sumatera Selatan,45750.0
2024-06-19,Sumatera Selatan,45400.0
2024-06-20,Sumatera Selatan,45650.0
2024-06-21,Sumatera Selatan,42250.0
2024-06-24,Sumatera Selatan,42250.0
2024-06-25,Sumatera Selatan,39750.0
2024-06-26,Sumatera Selatan,38750.0
2024-06-27,Sumatera Selatan,38750.0
2024-06-28,Sumatera Selatan,38750.0
2024-07-01,Sumatera Selatan,38400.0
2024-07-02,Sumatera Selatan,39650.0
2024-07-03,Sumatera Selatan,39650.0
2024-07-04,Sumatera Selatan,39650.0
2024-07-05,Sumatera Selatan,38400.0
2024-07-08,Sumatera Selatan,37150.0
2024-07-09,Sumatera Selatan,37150.0
2024-07-10,Sumatera Selatan,34400.0
2024-07-11,Sumatera Selatan,35000.0
2024-07-12,Sumatera Selatan,32150.0
2024-07-15,Sumatera Selatan,31150.0
2024-07-16,Sumatera Selatan,31150.0
2024-07-17,Sumatera Selatan,31150.0
2024-07-18,Sumatera Selatan,31150.0
2024-07-19,Sumatera Selatan,31150.0
2024-07-22,Sumatera Selatan,31150.0
2024-07-23,Sumatera Selatan,32150.0
2024-07-24,Sumatera Selatan,32150.0
2024-07-25,Sumatera Selatan,32150.0
2024-07-26,Sumatera Selatan,34000.0
2024-07-29,Sumatera Selatan,32000.0
