Provinsi_Asal,Provinsi_Tujuan,lag_hari,p_value_raw,kontrol,n_observasi,jenis_pasangan,p_value_terkoreksi,signifikan
Gorontalo,Kepulauan Bangka Belitung,1,8.25840706654889e-19,dengan_kontrol,574,acak,1.1011209422065188e-16,True
Gorontalo,Kepulauan Bangka Belitung,3,2.0274614276853328e-21,dengan_kontrol,574,acak,8.109845710741331e-19,True
Gorontalo,Kepulauan Bangka Belitung,7,2.9817875273590605e-20,dengan_kontrol,574,acak,5.9635750547181205e-18,True
Gorontalo,Kepulauan Bangka Belitung,14,1.211691166064026e-16,dengan_kontrol,574,acak,1.2116911660640259e-14,True
Sulawesi Tenggara,Banten,1,0.37486684088400213,dengan_kontrol,574,acak,0.6127867935999941,False
Sulawesi Tenggara,Banten,3,0.7432834274941573,dengan_kontrol,574,acak,0.878452495314794,False
Sulawesi Tenggara,Banten,7,0.25823813988817595,dengan_kontrol,574,acak,0.5121928452021111,False
Sulawesi Tenggara,Banten,14,0.25785218925463177,dengan_kontrol,574,acak,0.5121928452021111,False
Maluku Utara,Maluku,1,0.3544653295939433,dengan_kontrol,574,acak,0.6007886942270225,False
Maluku Utara,Maluku,3,0.003833957896633344,dengan_kontrol,574,acak,0.025140707518907176,True
Maluku Utara,Maluku,7,0.00028366441014839733,dengan_kontrol,574,acak,0.003151826779426637,True
Maluku Utara,Maluku,14,8.002526072656593e-05,dengan_kontrol,574,acak,0.0011189238720881961,True
Sulawesi Barat,Banten,1,0.18587981791595598,dengan_kontrol,574,acak,0.4192103503965197,False
Sulawesi Barat,Banten,3,0.1839238435852418,dengan_kontrol,574,acak,0.4180087354210041,False
Sulawesi Barat,Banten,7,0.26002781099920036,dengan_kontrol,574,acak,0.5121928452021111,False
Sulawesi Barat,Banten,14,0.1547502023028826,dengan_kontrol,574,acak,0.38687550575720653,False
Maluku,Maluku Utara,1,0.0002434133287009709,dengan_kontrol,574,acak,0.0027818666137253817,True
Maluku,Maluku Utara,3,0.000559206517021302,dengan_kontrol,574,acak,0.005455673336793191,True
Maluku,Maluku Utara,7,0.0005484130232578752,dengan_kontrol,574,acak,0.005455673336793191,True
Maluku,Maluku Utara,14,0.00312200146219553,dengan_kontrol,574,acak,0.021166111608105286,True
Sumatera Utara,Lampung,1,0.8410033661300451,dengan_kontrol,574,acak,0.9191293618907597,False
Sumatera Utara,Lampung,3,0.8171496924519975,dengan_kontrol,574,acak,0.911387750792356,False
Sumatera Utara,Lampung,7,0.1535201973001899,dengan_kontrol,574,acak,0.38621433283066636,False
Sumatera Utara,Lampung,14,0.10980957145994186,dengan_kontrol,574,acak,0.3131090763981499,False
Aceh,Kalimantan Barat,1,0.12724490696780466,dengan_kontrol,574,acak,0.3483865788014079,False
Aceh,Kalimantan Barat,3,0.25096537370869254,dengan_kontrol,574,acak,0.512037002738971,False
Aceh,Kalimantan Barat,7,0.06775439557469316,dengan_kontrol,574,acak,0.22214555926128907,False
Aceh,Kalimantan Barat,14,0.3934877383982577,dengan_kontrol,574,acak,0.6295803814372123,False
Sulawesi Tengah,Riau,1,0.607557725460198,dengan_kontrol,574,acak,0.7781449748608389,False
Sulawesi Tengah,Riau,3,0.14421001289382762,dengan_kontrol,574,acak,0.3745714620618899,False
Sulawesi Tengah,Riau,7,0.4936628354367062,dengan_kontrol,574,acak,0.7056132287732909,False
Sulawesi Tengah,Riau,14,0.893879258118982,dengan_kontrol,574,acak,0.9434081879883714,False
Papua,Sumatera Barat,1,0.04362000759214117,dengan_kontrol,574,acak,0.16617145749387113,False
Papua,Sumatera Barat,3,0.28832885249098383,dengan_kontrol,574,acak,0.5491978142685406,False
Papua,Sumatera Barat,7,0.08663967662029175,dengan_kontrol,574,acak,0.26865016006292014,False
Papua,Sumatera Barat,14,0.4368737534069204,dengan_kontrol,574,acak,0.6569530126419856,False
Sulawesi Utara,Jambi,1,0.2057231434774886,dengan_kontrol,574,acak,0.4472242249510622,False
Sulawesi Utara,Jambi,3,0.3378902133205841,dengan_kontrol,574,acak,0.5924764755186677,False
Sulawesi Utara,Jambi,7,0.6108438052657585,dengan_kontrol,574,acak,0.7781449748608389,False
Sulawesi Utara,Jambi,14,0.3696646706331158,dengan_kontrol,574,acak,0.6094770509031798,False
Kepulauan Bangka Belitung,Sulawesi Barat,1,0.07633153384474907,dengan_kontrol,574,acak,0.24232232966587006,False
Kepulauan Bangka Belitung,Sulawesi Barat,3,0.0005315497976082269,dengan_kontrol,574,acak,0.005451792795981815,True
Kepulauan Bangka Belitung,Sulawesi Barat,7,0.0012947985821857748,dengan_kontrol,574,acak,0.010569784344373672,True
Kepulauan Bangka Belitung,Sulawesi Barat,14,0.006511232565192666,dengan_kontrol,574,acak,0.03668300036728263,True
Bali,Aceh,1,0.34297645968233303,dengan_kontrol,574,acak,0.5941899975772735,False
Bali,Aceh,3,0.7882169751007433,dengan_kontrol,574,acak,0.9034005445280725,False
Bali,Aceh,7,0.8772268341167297,dengan_kontrol,574,acak,0.9393039984765162,False
Bali,Aceh,14,0.9886002605377398,dengan_kontrol,574,acak,0.992769026657677,False
Kalimantan Selatan,DKI Jakarta,1,0.7930661156313377,dengan_kontrol,574,acak,0.9063612750072431,False
Kalimantan Selatan,DKI Jakarta,3,0.3251457732035116,dengan_kontrol,574,acak,0.5754792446079853,False
Kalimantan Selatan,DKI Jakarta,7,0.0036176634145306946,dengan_kontrol,574,acak,0.0241177560968713,True
Kalimantan Selatan,DKI Jakarta,14,0.00033943323539722123,dengan_kontrol,574,acak,0.00366954849078077,True
Sumatera Selatan,Jawa Tengah,1,0.4633061257973675,dengan_kontrol,574,acak,0.6813325379373051,False
Sumatera Selatan,Jawa Tengah,3,0.5381920232191545,dengan_kontrol,574,acak,0.7483120388397054,False
Sumatera Selatan,Jawa Tengah,7,0.30748746252793147,dengan_kontrol,574,acak,0.5667971659501041,False
Sumatera Selatan,Jawa Tengah,14,0.44172086638703517,dengan_kontrol,574,acak,0.65928487520453,False
Maluku,Kepulauan Bangka Belitung,1,2.7315108639236795e-07,dengan_kontrol,574,acak,8.40464881207286e-06,True
Maluku,Kepulauan Bangka Belitung,3,1.8648313040071114e-08,dengan_kontrol,574,acak,9.324156520035556e-07,True
Maluku,Kepulauan Bangka Belitung,7,1.438932687988304e-07,dengan_kontrol,574,acak,5.23248250177565e-06,True
Maluku,Kepulauan Bangka Belitung,14,1.0722849359020718e-06,dengan_kontrol,574,acak,3.0636712454344906e-05,True
Banten,Maluku Utara,1,0.03607343798614588,dengan_kontrol,574,acak,0.1457512645904884,False
Banten,Maluku Utara,3,0.1768557636850728,dengan_kontrol,574,acak,0.40891506054352095,False
Banten,Maluku Utara,7,0.11552803825711704,dengan_kontrol,574,acak,0.32543109368201983,False
Banten,Maluku Utara,14,0.19447652131435245,dengan_kontrol,574,acak,0.42742092596560977,False
Papua Barat,Sumatera Utara,1,0.4955858807893111,dengan_kontrol,574,acak,0.7056132287732909,False
Papua Barat,Sumatera Utara,3,0.6289246815278186,dengan_kontrol,574,acak,0.7886202903170139,False
Papua Barat,Sumatera Utara,7,0.887164837346864,dengan_kontrol,574,acak,0.9412889520921635,False
Papua Barat,Sumatera Utara,14,0.9524119721237034,dengan_kontrol,574,acak,0.9787340968275849,False
Papua Barat,Kalimantan Barat,1,0.2624988331660819,dengan_kontrol,574,acak,0.5121928452021111,False
Papua Barat,Kalimantan Barat,3,0.5788507111778476,dengan_kontrol,574,acak,0.7668178022596069,False
Papua Barat,Kalimantan Barat,7,0.4439524017221368,dengan_kontrol,574,acak,0.6601522702187907,False
Papua Barat,Kalimantan Barat,14,0.9616062501331022,dengan_kontrol,574,acak,0.9787340968275849,False
Jawa Barat,Maluku Utara,1,0.22778130530950713,dengan_kontrol,574,acak,0.48207683663387757,False
Jawa Barat,Maluku Utara,3,1.2210310362491352e-08,dengan_kontrol,574,acak,6.977320207137915e-07,True
Jawa Barat,Maluku Utara,7,1.96250560495228e-07,dengan_kontrol,574,acak,6.541685349840933e-06,True
Jawa Barat,Maluku Utara,14,7.237992882178108e-10,dengan_kontrol,574,acak,5.790394305742486e-08,True
Lampung,Bali,1,0.016114490942805686,dengan_kontrol,574,acak,0.07576516956037187,False
Lampung,Bali,3,0.01019141848630395,dengan_kontrol,574,acak,0.05294243369508545,False
Lampung,Bali,7,0.06252445849648935,dengan_kontrol,574,acak,0.2156015810223771,False
Lampung,Bali,14,0.056556301503904366,dengan_kontrol,574,acak,0.2051042237992556,False
Kepulauan Bangka Belitung,Sumatera Utara,1,0.4623652593021247,dengan_kontrol,574,acak,0.6813325379373051,False
Kepulauan Bangka Belitung,Sumatera Utara,3,0.08130398232290599,dengan_kontrol,574,acak,0.25607553487529444,False
Kepulauan Bangka Belitung,Sumatera Utara,7,0.052608894222316564,dengan_kontrol,574,acak,0.19434675192163534,False
Kepulauan Bangka Belitung,Sumatera Utara,14,0.2756765255187404,dengan_kontrol,574,acak,0.5301471644591161,False
DI Yogyakarta,Sumatera Utara,1,0.002675118736935334,dengan_kontrol,574,acak,0.019384183183118336,True
DI Yogyakarta,Sumatera Utara,3,0.05077036417171125,dengan_kontrol,574,acak,0.18979575391293924,False
DI Yogyakarta,Sumatera Utara,7,0.02065876371910193,dengan_kontrol,574,acak,0.09080775261143706,False
DI Yogyakarta,Sumatera Utara,14,0.1280320677095174,dengan_kontrol,574,acak,0.3483865788014079,False
Kalimantan Timur,Nusa Tenggara Barat,1,0.23681899418907654,dengan_kontrol,574,acak,0.4985663035559506,False
Kalimantan Timur,Nusa Tenggara Barat,3,0.38845064954129876,dengan_kontrol,574,acak,0.6265333057117722,False
Kalimantan Timur,Nusa Tenggara Barat,7,0.5653247282169441,dengan_kontrol,574,acak,0.7601933020390326,False
Kalimantan Timur,Nusa Tenggara Barat,14,0.2812995735647872,dengan_kontrol,574,acak,0.5383723895976789,False
Maluku Utara,Jawa Barat,1,0.2568682718386534,dengan_kontrol,574,acak,0.5121928452021111,False
Maluku Utara,Jawa Barat,3,0.9600573115078442,dengan_kontrol,574,acak,0.9787340968275849,False
Maluku Utara,Jawa Barat,7,0.3610342701387206,dengan_kontrol,574,acak,0.604241456299114,False
Maluku Utara,Jawa Barat,14,0.0016810421177891758,dengan_kontrol,574,acak,0.013448336942313406,True
Jambi,Banten,1,0.4963714681492897,dengan_kontrol,574,acak,0.7056132287732909,False
Jambi,Banten,3,0.8811091055164118,dengan_kontrol,574,acak,0.9393039984765162,False
Jambi,Banten,7,0.5951019439587945,dengan_kontrol,574,acak,0.7728596674789538,False
Jambi,Banten,14,0.8264957374607745,dengan_kontrol,574,acak,0.911387750792356,False
Kepulauan Riau,Sumatera Utara,1,0.6277311013683246,dengan_kontrol,574,acak,0.7886202903170139,False
Kepulauan Riau,Sumatera Utara,3,0.5098687126874335,dengan_kontrol,574,acak,0.7181249474470894,False
Kepulauan Riau,Sumatera Utara,7,0.3523993855753555,dengan_kontrol,574,acak,0.5998287414048604,False
Kepulauan Riau,Sumatera Utara,14,0.5653269238157562,dengan_kontrol,574,acak,0.7601933020390326,False
Nusa Tenggara Timur,Sulawesi Utara,1,0.5547600470869676,dengan_kontrol,574,acak,0.7601933020390326,False
Nusa Tenggara Timur,Sulawesi Utara,3,0.8106201173371809,dengan_kontrol,574,acak,0.911387750792356,False
Nusa Tenggara Timur,Sulawesi Utara,7,0.41626277257108185,dengan_kontrol,574,acak,0.6396804276487371,False
Nusa Tenggara Timur,Sulawesi Utara,14,0.15704168911873492,dengan_kontrol,574,acak,0.38775725708329606,False
Jawa Barat,Sulawesi Selatan,1,3.797462356682487e-06,dengan_kontrol,574,acak,8.935205545135262e-05,True
Jawa Barat,Sulawesi Selatan,3,5.282153971814645e-05,dengan_kontrol,574,acak,0.0008451446354903432,True
Jawa Barat,Sulawesi Selatan,7,7.059160495335735e-06,dengan_kontrol,574,acak,0.000156870233229683,True
Jawa Barat,Sulawesi Selatan,14,8.112198072639422e-05,dengan_kontrol,574,acak,0.0011189238720881961,True
Sulawesi Selatan,Nusa Tenggara Barat,1,0.1740684939355967,dengan_kontrol,574,acak,0.4048104510130156,False
Sulawesi Selatan,Nusa Tenggara Barat,3,0.5829211613935461,dengan_kontrol,574,acak,0.7668178022596069,False
Sulawesi Selatan,Nusa Tenggara Barat,7,0.8037868479678453,dengan_kontrol,574,acak,0.9108066265924593,False
Sulawesi Selatan,Nusa Tenggara Barat,14,0.6080320435064366,dengan_kontrol,574,acak,0.7781449748608389,False
Sulawesi Utara,Sumatera Utara,1,0.43895194418996075,dengan_kontrol,574,acak,0.6576059088988176,False
Sulawesi Utara,Sumatera Utara,3,0.016289511455479952,dengan_kontrol,574,acak,0.07576516956037187,False
Sulawesi Utara,Sumatera Utara,7,0.03905046916011217,dengan_kontrol,574,acak,0.15585985056413776,False
Sulawesi Utara,Sumatera Utara,14,0.3663282922045082,dengan_kontrol,574,acak,0.6084841018539558,False
Sulawesi Tengah,Sumatera Utara,1,0.3116879658748936,dengan_kontrol,574,acak,0.5672480195928196,False
Sulawesi Tengah,Sumatera Utara,3,0.01667497438590893,dengan_kontrol,574,acak,0.07579533811776785,False
Sulawesi Tengah,Sumatera Utara,7,0.08647003456408399,dengan_kontrol,574,acak,0.26865016006292014,False
Sulawesi Tengah,Sumatera Utara,14,0.24982317801692713,dengan_kontrol,574,acak,0.512037002738971,False
